,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
46,Reactome_2022,Downstream Signaling Of Activated FGFR3 R-HSA-5654708,2/24,0.0046363464554137,0.0298580711728648,0,0,21.788608981380065,117.0882506378019,FGF18;FGFR3
47,Reactome_2022,Signaling By EGFR In Cancer R-HSA-1643713,2/24,0.0046363464554137,0.0298580711728648,0,0,21.788608981380065,117.0882506378019,BTC;EREG
48,Reactome_2022,Signaling By ERBB2 KD Mutants R-HSA-9664565,2/24,0.0046363464554137,0.0298580711728648,0,0,21.788608981380065,117.0882506378019,BTC;EREG
49,Reactome_2022,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,2/24,0.0046363464554137,0.0298580711728648,0,0,21.788608981380065,117.0882506378019,BTC;EREG
50,Reactome_2022,Gap Junction Trafficking R-HSA-190828,2/25,0.0050256606650963,0.0311204371954043,0,0,20.840230487166057,110.31147379580284,GJB2;GJA3
51,Reactome_2022,Signaling By ERBB2 In Cancer R-HSA-1227990,2/25,0.0050256606650963,0.0311204371954043,0,0,20.840230487166057,110.31147379580284,BTC;EREG
52,Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,5/268,0.0057132476620949,0.0347106744753695,0,0,4.670152091254753,24.121184469850693,BTC;FGF18;HOXC13;FGFR3;EREG
53,Reactome_2022,Gap Junction Trafficking And Regulation R-HSA-157858,2/27,0.0058477708784832,0.0348700411642887,0,0,19.1710843373494,98.57186343548736,GJB2;GJA3
54,Reactome_2022,Downregulation Of ERBB2 Signaling R-HSA-8863795,2/29,0.0067270100762715,0.0386803079385614,0,0,17.74921909861669,88.77492913598229,BTC;EREG
55,Reactome_2022,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,2/29,0.0067270100762715,0.0386803079385614,0,0,17.74921909861669,88.77492913598229,FGF18;FGFR3
56,Reactome_2022,EGFR Downregulation R-HSA-182971,2/31,0.0076623732870666,0.0432856876918504,0,0,16.523473203157458,80.49300113975073,BTC;EREG
57,Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,2/32,0.0081507907906535,0.0452509419756973,0,0,15.971887550200805,76.81903445829171,BTC;EREG
58,Reactome_2022,Signaling By GPCR R-HSA-372790,8/689,0.0089230349694064,0.0486985976296419,0,0,2.934416537940767,13.8478612696247,RGS4;WNT11;RGS16;GPER1;C5AR1;GNB4;CXCR4;PDE7B
