,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
114,GO_Biological_Process_2023,DNA Strand Elongation (GO:0022616),5/12,0.00012954005460733792,0.0033244891600521,0,0,14.72046332046332,131.77052804416715,POLA1;RFC4;MCM7;MCM3;MCM4
115,GO_Biological_Process_2023,Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315),5/12,0.00012954005460733792,0.0033244891600521,0,0,14.72046332046332,131.77052804416715,CDT1;CENPE;NUF2;KIF2C;NDC80
116,GO_Biological_Process_2023,Establishment Of Mitotic Spindle Localization (GO:0040001),8/34,0.0001308042004344826,0.0033282402110551,0,0,6.355414650425496,56.82890395831439,ESPL1;SAPCD2;PLK1;NUSAP1;SPDL1;CENPA;NDC80;MAD2L1
117,GO_Biological_Process_2023,Positive Regulation Of Cell Division (GO:0051781),9/43,0.00013223906324911342,0.0033362346719712,0,0,5.471163058057099,48.86240571368316,RACGAP1;KIF14;KIF23;CDC6;ECT2;KIF20B;RXFP3;CDC25B;CIT
118,GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),29/298,0.0001488983393601737,0.0037249609771028,0,0,2.2495822485548893,19.823873906051105,CCNF;GMNN;BRCA1;LIN9;FOXM1;CDC20;MYC;RPS6KA2;FIGNL1;GPER1;CHEK1;PCLAF;FBXO5;HRAS;DLGAP5;BARD1;CDT1;TGFB2;PLK1;HMGA2;DHCR24;WDR12;MASTL;TENT5B;CKS2;KIF20B;PRR11;CDKN3;MCM2
119,GO_Biological_Process_2023,Regulation Of Centriole Replication (GO:0046599),6/19,0.0001601298629507784,0.0039703356704955,0,0,9.51898101898102,83.19137666872209,PLK4;STIL;CEP295NL;CEP295;SASS6;BRCA1
120,GO_Biological_Process_2023,Endoderm Formation (GO:0001706),8/35,0.00016270774329877436,0.0039703356704955,0,0,6.119707560054632,53.38560519261824,DUSP4;DUSP5;DUSP1;COL7A1;HMGA2;INHBA;ITGA5;MMP9
121,GO_Biological_Process_2023,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),8/35,0.00016270774329877436,0.0039703356704955,0,0,6.119707560054632,53.38560519261824,CDC20;EDN1;ESPL1;UBE2C;NUSAP1;DLGAP5;AURKA;EREG
122,GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),27/272,0.0001798442281659878,0.004287426386706,0,0,2.2974438945013222,19.811822435947153,SEMA7A;FLT1;FLT4;LEF1;PDGFA;LAMC2;SEMA3E;GPNMB;PLAU;FAM110C;GPER1;PLCG2;GCNT2;ENPP2;FBXO5;HRAS;EDN1;TGFB2;ARHGEF39;ADRA2A;CCNA2;MYO1C;ITGA6;KIF20B;LGR6;EPHA2;HBEGF
123,GO_Biological_Process_2023,DNA Synthesis Involved In DNA Repair (GO:0000731),7/27,0.00018002294200143162,0.004287426386706,0,0,7.223726977248104,62.28605318103849,POLA1;RRM1;PCNA;POLD1;PCLAF;HROB;POLE
124,GO_Biological_Process_2023,Microtubule Polymerization Or Depolymerization (GO:0031109),7/27,0.00018002294200143162,0.004287426386706,0,0,7.223726977248104,62.28605318103849,KIF18A;KIF18B;STMN1;KIF14;KIF24;KIF2C;TPPP
125,GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),34/377,0.00018397544063985708,0.0043467848157528,0,0,2.071786495210329,17.818831272132645,TFRC;FLT4;CDCA8;PDGFA;ILK;TTK;LRP8;AURKB;GPNMB;GPER1;PLCG2;ENPP2;HRAS;TGFB2;RIPK2;TGFB3;TNK2;PLK1;LIF;PLAUR;INHBB;INHBA;NGF;MMP9;EREG;CCNA2;CENPE;IL6;ALS2;INCENP;BIRC5;CSPG4;ADTRP;ITGA5
126,GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),15/112,0.00021232700983468133,0.0049771457344712,0,0,3.2065235761365556,27.11879789374367,BLM;CCNF;HMGA2;CDC6;CDC25C;PKMYT1;CCNA2;CCNB2;CCNB1;CCNE2;CCNE1;HRAS;EZH2;CDK5R1;CDKN3
127,GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),22/204,0.00021801837565291136,0.0050706305024899,0,0,2.514498717141889,21.199565703663584,DUSP4;DUSP5;FLT1;DUSP1;WWC1;FLT4;LIF;PDGFA;DUSP8;DUSP9;ADRA2A;CCNA2;GREM1;IL6;DOK5;DOK6;GPER1;PLCG2;FAM83D;HRAS;FGFR3;EPHA2
128,GO_Biological_Process_2023,Striated Muscle Cell Differentiation (GO:0051146),6/20,0.00021979698007396675,0.0050723690672883,0,0,8.838589981447125,74.44573098567427,POPDC2;GREM1;MYOCD;SDC1;ASB2;BVES
129,GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),23/221,0.0002674613652793752,0.0061248652648976,0,0,2.4169812791643,19.88338212891839,EDN1;SEMA7A;FLT1;ARHGEF39;FLT4;LEF1;PDGFA;LAMC2;SEMA3E;ADRA2A;CCNA2;DUOX1;MYO1C;GPNMB;PLAU;FAM110C;GPER1;GCNT2;ITGA6;LGR6;HRAS;EPHA2;HBEGF
130,GO_Biological_Process_2023,Cell-Cell Junction Organization (GO:0045216),11/68,0.0002793548412741666,0.0061693917070026,0,0,3.992573926655594,32.67134324258806,CDH6;TGFB2;CDH3;TGFB3;CTNND2;CDH10;PKP2;PKP1;CDH17;LIMS2;TJP2
131,GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),4/8,0.0002797675110666312,0.0061693917070026,0,0,20.58963282937365,168.45514377516238,CCNB1;DUSP1;CDK1;AURKB
132,GO_Biological_Process_2023,Tetrahydrofolate Interconversion (GO:0035999),4/8,0.0002797675110666312,0.0061693917070026,0,0,20.58963282937365,168.45514377516238,MTHFD1L;SHMT2;SHMT1;TYMS
133,GO_Biological_Process_2023,Positive Regulation Of Centriole Replication (GO:0046601),4/8,0.0002797675110666312,0.0061693917070026,0,0,20.58963282937365,168.45514377516238,PLK4;STIL;CEP295;SASS6
134,GO_Biological_Process_2023,Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668),4/8,0.0002797675110666312,0.0061693917070026,0,0,20.58963282937365,168.45514377516238,CDC20;UBE2C;UBE2S;PLK1
135,GO_Biological_Process_2023,Serine Family Amino Acid Metabolic Process (GO:0009069),5/14,0.0003028965022661582,0.0065819188850098,0,0,11.448048048048047,92.7534520389482,GCLC;SHMT2;SHMT1;CTH;PSPH
136,GO_Biological_Process_2023,Histone H2A Monoubiquitination (GO:0035518),5/14,0.0003028965022661582,0.0065819188850098,0,0,11.448048048048047,92.7534520389482,BARD1;DEPDC1B;RAD51;BRCA1;BRCA2
137,GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),8/39,0.0003607129748953988,0.0077814675816203,0,0,5.328948289133021,42.2448538739355,TPX2;STIL;BORA;PLK1;CHMP4C;SASS6;TACC3;CCSAP
138,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),8/40,0.0004327230332497438,0.0092015462141749,0,0,5.162147505422993,39.982962748132195,RRM1;STIL;RRM2;PLCG2;SASS6;GLI1;FAM83D;EZH2
139,GO_Biological_Process_2023,Protein Localization To Chromosome (GO:0034502),8/40,0.0004327230332497438,0.0092015462141749,0,0,5.162147505422993,39.982962748132195,MMS22L;MCM8;LEF1;PLK1;RPA1;RPA2;HASPIN;CENPA
140,GO_Biological_Process_2023,Mitotic DNA Replication Checkpoint Signaling (GO:0033314),4/9,0.0004850451063497853,0.010168868180305,0,0,16.47084233261339,125.69342303779965,ORC1;CLSPN;TOPBP1;TICRR
141,GO_Biological_Process_2023,Positive Regulation Of RNA Biosynthetic Process (GO:1902680),4/9,0.0004850451063497853,0.010168868180305,0,0,16.47084233261339,125.69342303779965,TOP2A;GINS2;PRIM2;GINS3
142,GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),46/594,0.0005147689421620727,0.0107165534322831,0,0,1.758785546784688,13.317159060949178,CDCA7L;FLT4;LEF1;KIF14;PDGFA;TTK;LAMC2;GLI1;FOXM1;DNPH1;DUOX1;CDH3;MYC;GPER1;CHEK1;GCNT2;TIMP1;TPPP;CCN2;FBXO5;HRAS;EXOSC2;MFSD2A;TGM2;EDN1;TGFB2;SPAG5;TGFB3;LIF;CDC7;ADRA2A;CDC25B;EREG;FOSL1;GREM1;HCK;IL6;SAPCD2;PRC1;BIRC5;SINHCAF;SLC25A5;KIF20B;FGFR3;EZH2;HBEGF
143,GO_Biological_Process_2023,L-serine Metabolic Process (GO:0006563),4/10,0.0007786994497946255,0.0159875052554386,0,0,13.724982001439884,98.24184831014271,PSAT1;SHMT2;SHMT1;PSPH
144,GO_Biological_Process_2023,Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987),4/10,0.0007786994497946255,0.0159875052554386,0,0,13.724982001439884,98.24184831014271,CCNB1;INCENP;BIRC5;CDCA8
145,GO_Biological_Process_2023,Mismatch Repair (GO:0006298),6/25,0.0008228838002407201,0.016778938858333,0,0,6.510936431989063,46.24519927214149,PCNA;LIG1;MCM8;EXO1;RPA1;RPA2
146,GO_Biological_Process_2023,Centromeric Sister Chromatid Cohesion (GO:0070601),3/5,0.000933924873249206,0.0186596936084757,0,0,30.854368932038835,215.2436122990122,SGO1;BUB1B;BUB1
147,GO_Biological_Process_2023,Negative Regulation Of Cytokinesis (GO:0032466),3/5,0.000933924873249206,0.0186596936084757,0,0,30.854368932038835,215.2436122990122,CHMP4C;E2F7;E2F8
