,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
12,GO_Biological_Process_2023,Axonogenesis (GO:0007409),25/188,1.2828225460210277e-05,0.0027202990449108,0,0,2.873169897098722,32.36299123657673,EPHB6;SEMA5A;ROBO2;SEMA3C;SEMA3D;PLPPR4;SEMA3F;NTN3;RPS6KA5;KIF5A;EMB;SLIT2;EPHB3;PLXNA3;SEMA6B;SEMA6C;EPHA7;AUTS2;SEMA4D;SEMA4G;S100B;EFNA1;CXCL12;EFNA2;PRKCQ
13,GO_Biological_Process_2023,Negative Regulation Of Axon Extension (GO:0030517),9/30,1.3087349356959332e-05,0.0027202990449108,0,0,7.96218487394958,89.52572778521736,SEMA5A;SEMA6B;SEMA6C;SEMA3C;SEMA4D;SEMA3D;MAP2;SEMA3F;SEMA4G
14,GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),12/58,3.2020670103591683e-05,0.0062120100000967,0,0,4.854431191483904,50.239134248291805,SRGN;FBN2;TFAP2A;BMP4;OSR2;MEF2C;PKDCC;PTN;SLC8A1;GPM6B;ACVR2A;BMP6
15,GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),9/34,3.983851569248009e-05,0.0072456300415698,0,0,6.686823529411765,67.74204520440543,SEMA5A;SEMA6B;SEMA6C;SEMA3C;SEMA4D;SEMA3D;SEMA3F;SEMA4G;PLXNA3
16,GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),11/52,5.477912795139619e-05,0.0093768977846213,0,0,4.988978868177679,48.95286500266647,SEMA5A;BMP4;ESM1;RAMP2;RSPO3;VEGFD;SLIT2;TEK;RECK;GPLD1;ROBO1
17,GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),9/37,8.221160625011829e-05,0.0132908763437691,0,0,5.969432773109244,56.14976254399459,ROBO2;BMP4;EFNA1;ELN;CDH11;SLIT2;SOX9;ROBO1;TGFBR2
18,GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034392),4/6,9.613284349745084e-05,0.0147235039251358,0,0,37.01268292682927,342.359157131796,IGF1;DIPK2A;GRIA4;LRP6
19,GO_Biological_Process_2023,Cellular Response To BMP Stimulus (GO:0071773),12/66,0.00012099738528954974,0.0176051195596294,0,0,4.133508139407844,37.28317540897627,TGFBR3;GDF10;BMP4;SFRP1;HFE;PDCD4;SOX9;VSTM2A;GDF6;ACVR2A;BMP6;RGMA
20,GO_Biological_Process_2023,Mesenchymal Cell Migration (GO:0090497),8/32,0.00016628977095904714,0.0230430111186108,0,0,6.185765589291544,53.82716314431738,SEMA5A;SEMA6B;SEMA6C;SEMA3C;SEMA4D;SEMA3D;SEMA3F;SEMA4G
21,GO_Biological_Process_2023,Negative Regulation Of Viral Genome Replication (GO:0045071),10/53,0.00032160004484373675,0.0425389150225124,0,0,4.31978455850469,34.7405795028715,IFITM1;TRIM6;RNASEL;IFITM2;RSAD2;SLPI;OAS2;MX1;IFIT1;SHFL
22,GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),9/44,0.00033889411104777,0.0428774723108265,0,0,4.773781512605042,38.141668639766905,FBN2;BMP4;IFITM1;MEF2C;HGF;IGF1;IL6ST;ACVR2A;BMP6
23,GO_Biological_Process_2023,Neural Crest Cell Migration (GO:0001755),8/36,0.0003984508836531136,0.04831216964294,0,0,5.300965440044774,41.49556689163871,SEMA5A;SEMA6B;SEMA6C;SEMA3C;SEMA4D;SEMA3D;SEMA3F;SEMA4G
