,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
14,GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),1/8,0.0023978589692277,0.0148401966656525,0,0,571.0571428571428,3445.2899826083253,CDSN
15,GO_Biological_Process_2023,Aspartate Transmembrane Transport (GO:0015810),1/9,0.0026972559359141,0.0148401966656525,0,0,499.65,2955.689739283532,SLC1A3
16,GO_Biological_Process_2023,Neuron Projection Regeneration (GO:0031102),1/9,0.0026972559359141,0.0148401966656525,0,0,499.65,2955.689739283532,PTN
17,GO_Biological_Process_2023,Acidic Amino Acid Transport (GO:0015800),1/10,0.0029965781728721,0.0148401966656525,0,0,444.1111111111111,2580.4117942926405,SLC1A3
18,GO_Biological_Process_2023,Regulation Of Axon Regeneration (GO:0048679),1/10,0.0029965781728721,0.0148401966656525,0,0,444.1111111111111,2580.4117942926405,PTN
19,GO_Biological_Process_2023,Positive Regulation Of Dendrite Development (GO:1900006),1/10,0.0029965781728721,0.0148401966656525,0,0,444.1111111111111,2580.4117942926405,PTN
20,GO_Biological_Process_2023,Positive Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000052),1/10,0.0029965781728721,0.0148401966656525,0,0,444.1111111111111,2580.4117942926405,RSPO3
21,GO_Biological_Process_2023,Neurotransmitter Uptake (GO:0001504),1/11,0.0032958256764104,0.0155802668339403,0,0,399.68,2284.210591570385,SLC1A3
22,GO_Biological_Process_2023,L-glutamate Transmembrane Transport (GO:0015813),1/14,0.0041931197986946,0.0170752616506883,0,0,307.4,1682.8029678019434,SLC1A3
23,GO_Biological_Process_2023,Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050),1/14,0.0041931197986946,0.0170752616506883,0,0,307.4,1682.8029678019434,RSPO3
24,GO_Biological_Process_2023,Regulation Of Hemopoiesis (GO:1903706),1/14,0.0041931197986946,0.0170752616506883,0,0,307.4,1682.8029678019434,PTN
25,GO_Biological_Process_2023,Oogenesis (GO:0048477),1/15,0.0044920683932145,0.0170752616506883,0,0,285.42857142857144,1542.8675927558304,PTN
26,GO_Biological_Process_2023,L-glutamate Import (GO:0051938),1/15,0.0044920683932145,0.0170752616506883,0,0,285.42857142857144,1542.8675927558304,SLC1A3
27,GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),1/17,0.0050897414535705,0.0170752616506883,0,0,249.725,1318.6799159042428,PTN
28,GO_Biological_Process_2023,Regulation Of Leukocyte Chemotaxis (GO:0002688),1/17,0.0050897414535705,0.0170752616506883,0,0,249.725,1318.6799159042428,PTN
29,GO_Biological_Process_2023,Positive Regulation Of Stem Cell Differentiation (GO:2000738),1/17,0.0050897414535705,0.0170752616506883,0,0,249.725,1318.6799159042428,PTN
30,GO_Biological_Process_2023,Transepithelial Transport (GO:0070633),1/17,0.0050897414535705,0.0170752616506883,0,0,249.725,1318.6799159042428,SLC1A3
31,GO_Biological_Process_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),1/18,0.0053884659389882,0.0175125143017117,0,0,235.0235294117647,1227.644124299904,PTN
32,GO_Biological_Process_2023,Receptor Clustering (GO:0043113),1/19,0.0056871157389833,0.0179230314198262,0,0,221.95555555555555,1147.4107993095174,PTN
33,GO_Biological_Process_2023,Amyloid Fibril Formation (GO:1990000),1/24,0.0071792448741713,0.0204794438205981,0,0,173.66086956521738,857.2874884567655,CDSN
34,GO_Biological_Process_2023,Dicarboxylic Acid Transport (GO:0006835),1/24,0.0071792448741713,0.0204794438205981,0,0,173.66086956521738,857.2874884567655,SLC1A3
35,GO_Biological_Process_2023,Regulation Of Neuroblast Proliferation (GO:1902692),1/24,0.0071792448741713,0.0204794438205981,0,0,173.66086956521738,857.2874884567655,PTN
36,GO_Biological_Process_2023,Regulation Of Myelination (GO:0031641),1/25,0.007477446810139,0.0204794438205981,0,0,166.41666666666666,814.7533474976135,PTN
37,GO_Biological_Process_2023,L-amino Acid Transport (GO:0015807),1/26,0.007775574144635,0.0204794438205981,0,0,159.752,775.8783981291459,SLC1A3
38,GO_Biological_Process_2023,Amino Acid Import Across Plasma Membrane (GO:0089718),1/27,0.0080736268908127,0.0204794438205981,0,0,153.6,740.2218192098322,SLC1A3
39,GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),1/27,0.0080736268908127,0.0204794438205981,0,0,153.6,740.2218192098322,PTN
40,GO_Biological_Process_2023,Negative Regulation Of Neurogenesis (GO:0050768),1/27,0.0080736268908127,0.0204794438205981,0,0,153.6,740.2218192098322,PTN
41,GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),1/31,0.0092650922497144,0.0221006292029246,0,0,133.09333333333333,623.0766346487915,PTN
42,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),1/31,0.0092650922497144,0.0221006292029246,0,0,133.09333333333333,623.0766346487915,PTN
43,GO_Biological_Process_2023,Amide Transport (GO:0042886),1/32,0.0095627722512654,0.0221006292029246,0,0,128.79354838709676,598.8742368950442,SLC1A3
44,GO_Biological_Process_2023,Female Gamete Generation (GO:0007292),1/32,0.0095627722512654,0.0221006292029246,0,0,128.79354838709676,598.8742368950442,PTN
45,GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),1/35,0.0104553652553503,0.0236382170990529,0,0,117.41176470588236,535.4727918518732,PTN
46,GO_Biological_Process_2023,Regulation Of Ossification (GO:0030278),1/37,0.0110500548998867,0.0240840399558878,0,0,110.87777777777778,499.5398567734965,PTN
47,GO_Biological_Process_2023,Import Into Cell (GO:0098657),1/38,0.0113472880561394,0.0240840399558878,0,0,107.87567567567568,483.15104128778233,SLC1A3
48,GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),1/38,0.0113472880561394,0.0240840399558878,0,0,107.87567567567568,483.15104128778233,PTN
49,GO_Biological_Process_2023,L-alpha-amino Acid Transmembrane Transport (GO:1902475),1/40,0.0119415311049953,0.0242647840853648,0,0,102.33333333333331,453.1046714729428,SLC1A3
50,GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),1/41,0.0122385410272356,0.0242647840853648,0,0,99.77,439.3037926149688,PTN
51,GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),1/41,0.0122385410272356,0.0242647840853648,0,0,99.77,439.3037926149688,PTN
52,GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),1/42,0.0125354765664381,0.0242647840853648,0,0,97.33170731707315,426.2342855403557,CDSN
53,GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),1/43,0.0128323377374525,0.0242647840853648,0,0,95.0095238095238,413.84123997008294,PTN
54,GO_Biological_Process_2023,Learning (GO:0007612),1/43,0.0128323377374525,0.0242647840853648,0,0,95.0095238095238,413.84123997008294,PTN
55,GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),1/44,0.0131291245516557,0.0243826598816463,0,0,92.7953488372093,402.07503337293304,PTN
56,GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),1/45,0.0134258370265617,0.0244962640484636,0,0,90.6818181818182,390.89071422300736,PTN
57,GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.0137224751767354,0.0246058175582843,0,0,88.66222222222223,380.2474693163148,PTN
58,GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),1/48,0.0143155285543427,0.0252341520279939,0,0,84.88085106382978,360.4389302463305,SLC1A3
59,GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),1/50,0.0149082847993736,0.0253585191055901,0,0,81.40816326530613,342.3895623444841,PTN
60,GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),1/52,0.0155007440273006,0.0253585191055901,0,0,78.2078431372549,325.8817006096059,RSPO3
61,GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),1/52,0.0155007440273006,0.0253585191055901,0,0,78.2078431372549,325.8817006096059,SLC1A3
62,GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),1/52,0.0155007440273006,0.0253585191055901,0,0,78.2078431372549,325.8817006096059,PTN
63,GO_Biological_Process_2023,Epidermal Cell Differentiation (GO:0009913),1/54,0.0160929063554706,0.0253585191055901,0,0,75.24905660377358,310.73170127161313,CDSN
64,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),1/54,0.0160929063554706,0.0253585191055901,0,0,75.24905660377358,310.73170127161313,PTN
65,GO_Biological_Process_2023,Monoatomic Anion Transmembrane Transport (GO:0098656),1/54,0.0160929063554706,0.0253585191055901,0,0,75.24905660377358,310.73170127161313,SLC1A3
66,GO_Biological_Process_2023,Regulation Of Stem Cell Population Maintenance (GO:2000036),1/56,0.0166847718987565,0.0258987504100101,0,0,72.50545454545454,296.7835926147705,PTN
67,GO_Biological_Process_2023,Memory (GO:0007613),1/58,0.0172763407705115,0.0260397020309159,0,0,69.95438596491228,283.9040901406788,PTN
68,GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),1/58,0.0172763407705115,0.0260397020309159,0,0,69.95438596491228,283.9040901406788,PTN
69,GO_Biological_Process_2023,Regulation Of Multicellular Organismal Development (GO:2000026),1/59,0.0175720139945569,0.0261069922204845,0,0,68.7448275862069,277.8286292162732,PTN
70,GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),1/63,0.0187539657915919,0.0274705977792332,0,0,64.29677419354839,255.6664806393233,SLC1A3
71,GO_Biological_Process_2023,Skin Development (GO:0043588),1/68,0.020229739174506,0.0292207343631753,0,0,59.48358208955224,232.02175076653657,CDSN
72,GO_Biological_Process_2023,Chloride Transport (GO:0006821),1/77,0.0228814709747458,0.032598260018816,0,0,52.415789473684214,197.99686155819643,SLC1A3
73,GO_Biological_Process_2023,Vascular Transport (GO:0010232),1/83,0.024645967784075,0.034081668536402,0,0,48.56585365853658,179.84625102158773,SLC1A3
74,GO_Biological_Process_2023,Epidermis Development (GO:0008544),1/85,0.02523354305099,0.034081668536402,0,0,47.404761904761905,174.42966577015417,CDSN
75,GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),1/85,0.02523354305099,0.034081668536402,0,0,47.404761904761905,174.42966577015417,PTN
76,GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),1/85,0.02523354305099,0.034081668536402,0,0,47.404761904761905,174.42966577015417,SLC1A3
77,GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),1/88,0.0261143529165796,0.0348191372221061,0,0,45.76321839080459,166.81929605604782,PTN
78,GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),1/92,0.0272877343434333,0.0359230933128742,0,0,43.74285714285714,157.5319374528161,PTN
79,GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),1/107,0.0316774286006728,0.0409169888023589,0,0,37.52452830188679,129.54033352045758,SLC1A3
80,GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/109,0.0322614719403215,0.0409169888023589,0,0,36.82592592592592,126.45586870030158,RSPO3
81,GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),1/109,0.0322614719403215,0.0409169888023589,0,0,36.82592592592592,126.45586870030158,RSPO3
82,GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),1/118,0.0348860358299779,0.043712623208647,0,0,33.977777777777774,114.01816366271532,PTN
83,GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),1/122,0.0360506033077537,0.0442997042999202,0,0,32.84793388429752,109.1481553361134,SLC1A3
84,GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),1/123,0.0363415621404339,0.0442997042999202,0,0,32.57704918032787,107.98618208071476,PTN
85,GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/124,0.0366324477864724,0.0442997042999202,0,0,32.31056910569106,106.84526455648567,PTN
86,GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.040407308005575,0.0483029888802276,0,0,29.20294117647059,93.70478036325976,SLC1A3
