,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,qvalue,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),sig
Slc25a25,689.6836884930833,0.11110812458121994,0.13242747657672366,0.839011113504439,0.40146307319523367,0.7668439871692253,0.7668439871692253,0.396354395204909,0.11529298338270597,689.6836884930833,9.43188134247015,0.11110812458121994,0.11110812458121994,normal
Ankrd26,658.3581199650419,0.24126999398000357,0.1364998512888409,1.7675476691140382,0.07713655313152146,0.33834728547365983,0.33834728547365983,1.1127397716069425,0.47063730346761024,658.3581199650419,9.364918444939624,0.24126999398000357,0.24126999398000357,normal
Pcdhb17,505.58470859633974,-0.2531410415498365,0.16410611273146364,-1.542544865248657,0.12294124424086192,0.44697293714037517,0.44697293714037517,0.9103023958661614,0.34971877128954965,505.58470859633974,8.984659719321819,-0.2531410415498365,0.2531410415498365,normal
Mrpl44,597.5738201853787,0.07761207969240756,0.14724071372461334,0.5271101839234946,0.5981170750586604,0.8788977325356504,0.8788977325356504,0.22321379916304263,0.05606165596073978,597.5738201853787,9.225385370858191,0.07761207969240756,0.07761207969240756,normal
Deaf1,554.1522711670939,-0.11916408981402246,0.14843656368368743,-0.802794721575181,0.4220933935589628,0.7808970165410879,0.7808970165410879,0.3745914452001067,0.10740623641328093,554.1522711670939,9.116739728313247,-0.11916408981402246,0.11916408981402246,normal
Mrpl21,633.0388703856768,-0.2052215297964078,0.1467360020131195,-1.398576538687889,0.1619400058527808,0.51785103695787,0.51785103695787,0.7906458493637155,0.285795149774268,633.0388703856768,9.308427478709842,-0.2052215297964078,0.2052215297964078,normal
Smad9,639.8661940190057,1.503167748230838,0.14566018912188988,10.319688291582352,5.74092314783349e-25,1.5104147997213459e-22,1.5104147997213459e-22,24.2410182668748,21.820903767613125,639.8661940190057,9.323879358824222,1.503167748230838,1.503167748230838,sig
Pcdhga5,418.93421071115205,-0.102679424411351,0.1654183248510957,-0.6207258144088917,0.5347800415580615,0.8443247022887607,0.8443247022887607,0.27182480934375713,0.07349050444848658,418.93421071115205,8.714019514534572,-0.102679424411351,0.102679424411351,normal
Tmem86a,395.39479822097957,-0.5641644468025644,0.17428350054136796,-3.2370502374012977,0.0012077214866291056,0.015841646844269218,0.015841646844269218,2.9180332070774746,1.8001996726075293,395.39479822097957,8.63079422033637,-0.5641644468025644,0.5641644468025644,sig
Kctd1,527.2533031767682,0.3103657175758423,0.15028402133958962,2.065194388660413,0.038904611251270024,0.2196673489593996,0.2196673489593996,1.409998919952109,0.6582344911931391,527.2533031767682,9.045086073159442,0.3103657175758423,0.3103657175758423,normal
Itga3,662.4189085048203,-0.2736956445793492,0.14074132691503513,-1.9446714804996683,0.05181453013434268,0.2662352854402884,0.2662352854402884,1.2855484357704052,0.5747343859144457,662.4189085048203,9.373776321613322,-0.2736956445793492,0.2736956445793492,normal
Unk,496.63573754338296,0.08664853291436816,0.15220734903537725,0.5692795614896928,0.5691664348233909,0.863660824624979,0.863660824624979,0.24476071927082288,0.06365677941239693,496.63573754338296,8.958946285623554,0.08664853291436816,0.08664853291436816,normal
Zwilch,662.3128868694444,-0.06472960666471252,0.1332545067587773,-0.4857592305068425,0.6271378832741024,0.8913675635715262,0.8913675635715262,0.20263696417446792,0.04994317372550377,662.3128868694444,9.373545744659575,-0.06472960666471252,0.06472960666471252,normal
Dusp8,697.8882248498048,0.3109715455886566,0.1406517732111086,2.2109322796941187,0.027040526948896873,0.17182603306449518,0.17182603306449518,1.5679848493883792,0.7649110363153903,697.8882248498048,9.448917929568038,0.3109715455886566,0.3109715455886566,normal
Zfp143,592.3267113418017,0.08040420330753402,0.1410665579792747,0.569973524974976,0.5686956548774933,0.8636169668530344,0.8636169668530344,0.2451200899647076,0.06367883398687496,592.3267113418017,9.212682923614084,0.08040420330753402,0.08040420330753402,normal
Mak16,644.5844201658753,0.15937292175180845,0.13526199317767212,1.1782535360281556,0.2386955453357219,0.6241042365702862,0.6241042365702862,0.622155685954147,0.2047428693132806,644.5844201658753,9.33446195237331,0.15937292175180845,0.15937292175180845,normal
Scai,460.9729319111668,-0.06190669218712163,0.15761215302940565,-0.3927786721850803,0.6944829584271703,0.9142822704236064,0.9142822704236064,0.1583384067324817,0.03891970190097702,460.9729319111668,8.851664512971146,-0.06190669218712163,0.06190669218712163,normal
Slc7a6os,593.8889876841424,0.2249206358406941,0.14804383987781303,1.5192839906498699,0.12869102769296833,0.45861473036402706,0.45861473036402706,0.8904517309453915,0.3385520001663203,593.8889876841424,9.216476661791797,0.2249206358406941,0.2249206358406941,normal
Rmdn3,589.0903566666321,0.11288383301638112,0.17617622627554028,0.6407438472420813,0.5216891211850141,0.8375737089164194,0.8375737089164194,0.2825882195524554,0.07697696343490258,589.0903566666321,9.204792071594945,0.11288383301638112,0.11288383301638112,normal
Nsa2-ps1,558.610119611529,-0.37129353158220435,0.14456821973353198,-2.5682928949846118,0.010220076192801205,0.08525662341080079,0.08525662341080079,1.990545866433226,1.0692718715844478,558.610119611529,9.128278241236226,-0.37129353158220435,0.37129353158220435,normal
Zfp597,502.25787200027474,0.09158673736972124,0.15286761328854498,0.5991245326558927,0.5490898432072042,0.8516152527964813,0.8516152527964813,0.26035658958121033,0.0697565687625738,502.25787200027474,8.975154023850173,0.09158673736972124,0.09158673736972124,normal
Tmem208,643.832461107158,0.008859072578851757,0.13679956120429151,0.06475951019771137,0.9483654799260725,0.9881396664458665,0.9881396664458665,0.023024262528589117,0.005181666667560192,643.832461107158,9.33278056127637,0.008859072578851757,0.008859072578851757,normal
Abcb8,549.1031106146061,0.10674950678827148,0.1529004508374361,0.6981634534339448,0.48507497913654973,0.8227511516944133,0.8227511516944133,0.3141911263287435,0.08473150110386722,549.1031106146061,9.103558250648492,0.10674950678827148,0.10674950678827148,normal
St7,603.196776394251,0.008834917730682162,0.13997121982548907,0.06311953086996891,0.9496713219233098,0.9883198961838432,0.9883198961838432,0.0224266765781322,0.005102461626005013,603.196776394251,9.238874676567432,0.008834917730682162,0.008834917730682162,normal
Snhg8,522.3235939749841,0.02334054040602424,0.14869355985925353,0.1569707553448671,0.87526789620011,0.9673669537888693,0.9673669537888693,0.05785900065262213,0.0144087526228527,522.3235939749841,9.03155949390865,0.02334054040602424,0.02334054040602424,normal
Gm4202,608.2984452181892,-0.34217532043549403,0.14476717299657074,-2.3636250770994853,0.01809711666975334,0.13003500691118458,0.13003500691118458,1.7423906137587222,0.8859397149107016,608.2984452181892,9.25100524872691,-0.34217532043549403,0.34217532043549403,normal
Nckipsd,583.66808260626,0.35415819392186393,0.15793455149924968,2.2424364431968296,0.02493317868784181,0.16282139266270348,0.16282139266270348,1.603222350513967,0.7882885349198052,583.66808260626,9.191474025623044,0.35415819392186393,0.35415819392186393,normal
Ranbp6,524.8860238952948,0.019740669421220717,0.15062668637727425,0.13105691890330984,0.8957302808725485,0.9736562205992446,0.9736562205992446,0.04782274386796945,0.01159435713718615,524.8860238952948,9.038606345606683,0.019740669421220717,0.019740669421220717,normal
Exosc3,591.5106937914501,0.025242989540373732,0.14811240102141923,0.1704313032959558,0.8646709557811412,0.965857748118407,0.965857748118407,0.06314912869157585,0.015086831924491098,591.5106937914501,9.210697382166497,0.025242989540373732,0.025242989540373732,normal
Foxred1,592.8001264876233,0.0517590356532408,0.14327267909897848,0.36126242615651516,0.7179032792525022,0.9209758409383683,0.9209758409383683,0.14393406288362426,0.035751762077601196,592.8001264876233,9.213833590413284,0.0517590356532408,0.0517590356532408,normal
Kcnd1,452.3170044185984,0.35368533431940485,0.17493681513354079,2.0217890330826793,0.04319815123465768,0.23598644091294804,0.23598644091294804,1.3645348394297043,0.6271129495970754,452.3170044185984,8.824376469088772,0.35368533431940485,0.35368533431940485,normal
Ttc5,486.27094168779445,-0.10831239746244023,0.15747344585578735,-0.687813725506659,0.4915700916113507,0.8254486048588444,0.8254486048588444,0.3084145485750232,0.08330996216019887,486.27094168779445,8.928580380019083,-0.10831239746244023,0.10831239746244023,normal
Zfp608,345.57081139981864,-0.5273388492708865,0.20848114109636043,-2.529431902078612,0.011424734182394534,0.09243157205756335,0.09243157205756335,1.942153895806229,1.0341796605074947,345.57081139981864,8.437006343920904,-0.5273388492708865,0.5273388492708865,normal
Sec61a2,575.0408088491497,0.10118900497206468,0.1436907034496401,0.7042139995335803,0.4812995140031737,0.8196205355137282,0.8196205355137282,0.3175845768554619,0.08638716892803067,575.0408088491497,9.17002721088466,0.10118900497206468,0.10118900497206468,normal
Prorsd1,546.8705048552542,-0.23214600883535777,0.158273158375466,-1.4667427580148855,0.1424460465844289,0.48393453273443543,0.48393453273443543,0.8463495995687154,0.3152133862796708,546.8705048552542,9.097691126609963,-0.23214600883535777,0.23214600883535777,normal
Ing5,569.9222471921846,0.09080697984144123,0.15547865586901133,0.5840478831894771,0.5591880970717198,0.8580032463444582,0.8580032463444582,0.25244208159550824,0.06651106894987571,569.9222471921846,9.15715047086502,0.09080697984144123,0.09080697984144123,normal
Clybl,477.40601743388737,-0.4313108686910066,0.15715059214155147,-2.7445704328145872,0.006059015099640586,0.05740539167464187,0.05740539167464187,2.217597965199061,1.2410473155362054,477.40601743388737,8.902091725772763,-0.4313108686910066,0.4313108686910066,normal
Atg4c,500.9664488457104,0.01853971418539673,0.1572706240496865,0.11788415222120235,0.9061594503799016,0.9761544751017844,0.9761544751017844,0.042795375913476846,0.01048145039094184,500.9664488457104,8.971447128250524,0.01853971418539673,0.01853971418539673,normal
Cnnm2,546.7509393148508,-0.2102670337827119,0.15107254378245247,-1.391828247000995,0.16397441407031954,0.5200125078572188,0.5200125078572188,0.7852239122873796,0.28398621015742975,546.7509393148508,9.097376243008872,-0.2102670337827119,0.2102670337827119,normal
Hagh,570.2798213349697,-0.2274234037859453,0.14483568520722487,-1.5702166455770716,0.11636471832578937,0.4322524331835798,0.4322524331835798,0.9341786774102867,0.3642625533687235,570.2798213349697,9.158053761926405,-0.2274234037859453,0.2274234037859453,normal
Gm28438,626.5636031154934,0.15049479570529728,0.17026062471468617,0.8839083960691944,0.37674566448082547,0.748934439393358,0.748934439393358,0.42395173676485715,0.12555619812948338,626.5636031154934,9.293617872342915,0.15049479570529728,0.15049479570529728,normal
Ddx51,570.1744525235986,0.12510734135415402,0.14526150416637698,0.8612559953314324,0.38909706601079075,0.756303185275858,0.756303185275858,0.4099420439845578,0.12130407050853874,570.1744525235986,9.15778764175768,0.12510734135415402,0.12510734135415402,normal
Repin1,516.6132614553719,0.20638704886562184,0.1519146446939158,1.3585724357349445,0.17428211467312282,0.5356894205443705,0.5356894205443705,0.7587471791396774,0.27108693052572386,516.6132614553719,9.015730769993109,0.20638704886562184,0.20638704886562184,normal
Hspb11,484.7912414188807,-0.10297158196359699,0.16611878332071695,-0.6198671812133073,0.5353452341667329,0.8445258622749829,0.8445258622749829,0.27136605921505697,0.07338704630453671,484.7912414188807,8.924192668889187,-0.10297158196359699,0.10297158196359699,normal
Sh3bp5,518.5588219401615,0.26778996937662825,0.1500151036659952,1.785086720153564,0.07424725166166758,0.33044133050854724,0.33044133050854724,1.1293196175698457,0.48090563783709583,518.5588219401615,9.021143283114693,0.26778996937662825,0.26778996937662825,normal
Shf,582.1768180492464,0.3954713030888004,0.1494900637539043,2.6454688235322377,0.008157780399469761,0.0717266025997081,0.0717266025997081,2.0884279897007274,1.1443197394579214,582.1768180492464,9.187789561788495,0.3954713030888004,0.3954713030888004,normal
Paqr7,457.2139752067104,0.006769491823107716,0.16182979303100603,0.04183093666696284,0.9666334726963571,0.9914469759684978,0.9914469759684978,0.014738170136901586,0.0037305075404388682,457.2139752067104,8.83987765028102,0.006769491823107716,0.006769491823107716,normal
Pex3,501.888095683088,-0.05249355381941477,0.15421072179439801,-0.34040145333994337,0.7335542243654039,0.9251535358486004,0.9251535358486004,0.13456777756401977,0.03378618700310494,501.888095683088,8.974093592262317,-0.05249355381941477,0.05249355381941477,normal
Poc5,607.8347592117262,0.11298986639374597,0.14505596405232563,0.7789398190686421,0.43601516630614146,0.7907935827848969,0.7907935827848969,0.36049840401464284,0.10193686360269562,607.8347592117262,9.249906916406717,0.11298986639374597,0.11298986639374597,normal
Bphl,473.4788152960527,-0.2380112443309413,0.16341166999194634,-1.4565131385210834,0.14525082027958022,0.48841148011474306,0.48841148011474306,0.8378814063256564,0.31121413651280416,473.4788152960527,8.89019986448241,-0.2380112443309413,0.2380112443309413,normal
Tdp2,582.0657686338925,0.14247321660156692,0.15106760946635014,0.9431089636279867,0.3456251713455545,0.7254663137937298,0.7254663137937298,0.4613946360473267,0.1393827487302449,582.0657686338925,9.187514815448173,0.14247321660156692,0.14247321660156692,normal
Hr,508.66444911936395,0.37545636440080526,0.16547150261941695,2.269009215830666,0.02326776544401851,0.15543276320293808,0.15543276320293808,1.633245322855529,0.808457432262846,508.66444911936395,8.993403913494868,0.37545636440080526,0.37545636440080526,normal
Hace1,560.1479269334365,-0.03962535674357617,0.14731411596099203,-0.2689854701640999,0.7879408638720028,0.9434449881713612,0.9434449881713612,0.10350637573100407,0.025283418265504346,560.1479269334365,9.132237326600471,-0.03962535674357617,0.03962535674357617,normal
Pold3,622.79326515585,-0.0010353730591231936,0.1468070288545443,-0.007052612311560615,0.9943728761715542,0.9980444359968218,0.9980444359968218,0.002450730594971942,0.0008501221609241903,622.79326515585,9.284924166374722,-0.0010353730591231936,0.0010353730591231936,normal
Pex14,546.462658234208,0.031456979385808236,0.15330615022981148,0.20519058980121202,0.8374232212806456,0.9590022111299077,0.9590022111299077,0.077055000533131,0.018180391494184534,546.462658234208,9.09661675336053,0.031456979385808236,0.031456979385808236,normal
Rps6kb2,622.0300718486785,0.1380875384502016,0.14579401276401752,0.9471413525993716,0.34356675527350944,0.7245827603298945,0.7245827603298945,0.4639888666678633,0.13991200315086708,622.0300718486785,9.283157989396265,0.1380875384502016,0.1380875384502016,normal
Katnbl1,568.0550504269887,-0.09497039051064032,0.14407122523825364,-0.6591905521285446,0.5097734131096339,0.8341781589737687,0.8341781589737687,0.2926228186134613,0.07874118533812245,568.0550504269887,9.152424415481091,-0.09497039051064032,0.09497039051064032,normal
Gm10053,709.43895436766,-0.2141714248622612,0.1370311433593543,-1.5629397785918788,0.11806676017631938,0.4369140778934881,0.4369140778934881,0.9278723539013765,0.3596039615780071,709.43895436766,9.472566878630921,-0.2141714248622612,0.2141714248622612,normal
Rnf157,635.0434192059822,-0.27428750612279723,0.13651834130443308,-2.0091623111003214,0.04451992323026264,0.24074192478783524,0.24074192478783524,1.351445593230008,0.6184482715093499,635.0434192059822,9.312981443546986,-0.27428750612279723,0.27428750612279723,normal
Oplah,384.07769171674255,-0.3374360836947106,0.18221450173053727,-1.8518618468343335,0.06404566384973444,0.3016209043470626,0.3016209043470626,1.1935102684154788,0.5205385622453521,384.07769171674255,8.589005737262129,-0.3374360836947106,0.3374360836947106,normal
Lztfl1,539.1520508882154,0.28861546745835315,0.1504716734191199,1.918071759954786,0.055101912695189104,0.27593311404937115,0.27593311404937115,1.2588333256754585,0.5591961777884774,539.1520508882154,9.077221767762925,0.28861546745835315,0.28861546745835315,normal
Mrpl58,571.2569604241214,-0.06458513128890059,0.15104627250678937,-0.4275850718924398,0.6689532362785067,0.9044409754306288,0.9044409754306288,0.17460424088097776,0.04361977029803803,571.2569604241214,9.160519295320286,-0.06458513128890059,0.06458513128890059,normal
Ccdc66,570.7982768207356,-0.18370835719781764,0.1438291155005795,-1.2772682120615382,0.20150757218038984,0.5750541344997185,0.5750541344997185,0.6957086294515545,0.2402912697314729,570.7982768207356,9.159362462024385,-0.18370835719781764,0.18370835719781764,normal
Gnptg,558.3626535940243,0.060433114647374164,0.15543606151922074,0.38879725886454725,0.6974261287241071,0.9148282769911166,0.9148282769911166,0.15650178602782133,0.03866041998197978,558.3626535940243,9.127640123829597,0.060433114647374164,0.060433114647374164,normal
Zfp729a,512.6589252424749,0.04295708324523932,0.17254053552777815,0.24896806488886464,0.8033854842532725,0.947879334990005,0.947879334990005,0.09507601946227139,0.02324694481739927,512.6589252424749,9.00466690290242,0.04295708324523932,0.04295708324523932,normal
Fam110a,526.6948763312897,-0.36786769908357914,0.1553123113857398,-2.3685675385380645,0.0178571197204999,0.12874726448176033,0.12874726448176033,1.7481885897010814,0.8902619897283062,526.6948763312897,9.043560165484408,-0.36786769908357914,0.36786769908357914,normal
Pym1,552.7537498829463,-0.11062766444683342,0.14753264845995,-0.7498520876676663,0.4533437935747069,0.8024578134164271,0.8024578134164271,0.343572325527317,0.09557778992874932,552.7537498829463,9.113100753048183,-0.11062766444683342,0.11062766444683342,normal
Gli2,518.8803721516402,0.24215951863469376,0.15215336756172304,1.5915488596495146,0.11148610872379716,0.42087236574234793,0.42087236574234793,0.9527792427542845,0.37584958886258385,518.8803721516402,9.02203587772327,0.24215951863469376,0.24215951863469376,normal
Glrx,456.56581348178685,0.1773761912627684,0.16357722293424778,1.0843575167801163,0.2782063123813312,0.6647119384717066,0.6647119384717066,0.5556330202775503,0.17736652106665407,456.56581348178685,8.837835456570405,0.1773761912627684,0.1773761912627684,normal
Creb5,651.6176035086493,-0.1898558809150576,0.1370442451596678,-1.3853619368975318,0.1659418236376502,0.5230868430274003,0.5230868430274003,0.7800441414869598,0.2814262034526995,651.6176035086493,9.350094092546378,-0.1898558809150576,0.1898558809150576,normal
Slc1a3,191.10837972078184,0.28506077731370566,0.24416780850344688,1.1674789525322766,0.24301700327523978,0.6284363412700323,0.6284363412700323,0.6143633388697118,0.20173870848775066,191.10837972078184,7.5857766401573645,0.28506077731370566,0.28506077731370566,normal
Six4,410.3427795582153,-0.38713508101524097,0.1844070646156251,-2.099350596042395,0.03578600633483428,0.20860176935103014,0.20860176935103014,1.4462867655250604,0.680682012227177,410.3427795582153,8.684197309381208,-0.38713508101524097,0.38713508101524097,normal
Gm7206,560.0147414615078,-0.22768801477303227,0.14736736887156804,-1.5450368457854762,0.12233735127577991,0.4460813706833542,0.4460813706833542,0.9124409266399626,0.3505859134505133,560.0147414615078,9.131894869974202,-0.22768801477303227,0.22768801477303227,normal
Vps9d1,511.614440623565,-0.1316612192302769,0.15058195054169451,-0.8743492746417927,0.3819280726716294,0.7524828462306971,0.7524828462306971,0.41801841871936146,0.12350339589659742,511.614440623565,9.00173031046929,-0.1316612192302769,0.1316612192302769,normal
Spindoc,593.4696136977567,0.050535815226093225,0.1446615523898821,0.34933826155751796,0.7268353770533198,0.9231187145809941,0.9231187145809941,0.1385639425567228,0.03474244439971949,593.4696136977567,9.215459258302541,0.050535815226093225,0.050535815226093225,normal
Slc9a9,311.3282109157733,-0.40645297641600203,0.1920897109285911,-2.115953917839462,0.03434872703706658,0.20229226629104946,0.20229226629104946,1.4640893532484383,0.6940207201521976,311.3282109157733,8.286919075848344,-0.40645297641600203,0.40645297641600203,normal
Cers4,528.2864147384221,-0.018817010790986573,0.15253684385841598,-0.12336043092941162,0.9018216892349031,0.975152080656965,0.975152080656965,0.044879323917713515,0.010927648260860887,528.2864147384221,9.047904814386024,-0.018817010790986573,0.018817010790986573,normal
Plcb1,543.864020731846,-0.23557729757669085,0.15185921630613242,-1.5512874576001463,0.12083281121117845,0.442734886642171,0.442734886642171,0.9178151204079105,0.3538562551179812,543.864020731846,9.089752417658321,-0.23557729757669085,0.23557729757669085,normal
Suox,456.31823139981907,0.054009411776544905,0.16150472577448077,0.3344138167942011,0.7380673146906628,0.927226715544808,0.927226715544808,0.13190402697706913,0.03281406383636794,456.31823139981907,8.837054624392632,0.054009411776544905,0.054009411776544905,normal
Six5,476.881677538335,0.11337900553935305,0.16641741672867125,0.6812929065243658,0.49568617082665967,0.8283089764441872,0.8283089764441872,0.3047931973293662,0.08180763213491259,476.881677538335,8.900509644048114,0.11337900553935305,0.11337900553935305,normal
Clasrp,563.9492423900487,0.011310337528148215,0.1452239306744062,0.07788205067597383,0.9379218775224681,0.9859942313941642,0.9859942313941642,0.0278333338745148,0.006125625911741486,563.9492423900487,9.141977444839501,0.011310337528148215,0.011310337528148215,normal
Smim12,582.8244284346085,-0.03921911238080638,0.14257162151112998,-0.2750835823084519,0.7832520246106532,0.9414263180212009,0.9414263180212009,0.10609847384670627,0.02621366495058144,582.8244284346085,9.189390767254405,-0.03921911238080638,0.03921911238080638,normal
Mvd,590.1335874924765,0.08631054639811282,0.15189281688450462,0.5682332329364931,0.5698766083873998,0.8639650989227705,0.8639650989227705,0.24421916906015143,0.0635038010991162,590.1335874924765,9.207340384872387,0.08631054639811282,0.08631054639811282,normal
Mrpl34,548.0760250572636,0.055101769378419846,0.145555022454106,0.3785631608541273,0.7050122828584243,0.9171165794849885,0.9171165794849885,0.15180331658141386,0.0375754553779765,548.0760250572636,9.100862108366828,0.055101769378419846,0.055101769378419846,normal
Hebp1,554.4488825945813,0.07873710542043592,0.16018101113213568,0.49155080782630667,0.6230369261334244,0.8890548230758899,0.8890548230758899,0.20548621282599874,0.05107145767407276,554.4488825945813,9.11751033771561,0.07873710542043592,0.07873710542043592,normal
Ndufaf1,556.7444808757537,-0.10408429410468215,0.14521244986111168,-0.7167725233217501,0.47351446829006205,0.8152720161938509,0.8152720161938509,0.32466674653918925,0.08869746436205714,556.7444808757537,9.1234605222198,-0.10408429410468215,0.10408429410468215,normal
Ccdc58,522.2253625358087,-0.3456653858721114,0.15514061540646246,-2.2280779598977443,0.02587531673925749,0.1670275438543398,0.1670275438543398,1.5871143253120383,0.7772119051543276,522.2253625358087,9.031288664704356,-0.3456653858721114,0.3456653858721114,normal
Nek4,550.2470461927896,0.18573319833940785,0.1506417869522886,1.2329460642831689,0.21759588771249083,0.5969267288598794,0.5969267288598794,0.6623493165136057,0.22407897407120628,550.2470461927896,9.106555209915301,0.18573319833940785,0.18573319833940785,normal
Zfp809,526.9953474267937,0.24357538230789094,0.15666506538020708,1.5547523739052038,0.12000505582682908,0.4414598464014113,0.4414598464014113,0.9208004566903772,0.35510879215287366,526.9953474267937,9.044381406718557,0.24357538230789094,0.24357538230789094,normal
Asf1b,704.3078108966095,-0.11933596866098455,0.1335697966772275,-0.8934352797538571,0.3716241166807135,0.7462984074483826,0.7462984074483826,0.42989611006725553,0.1270874851344185,704.3078108966095,9.46210920663045,-0.11933596866098455,0.11933596866098455,normal
Mrpl27,582.8237210481304,0.053781858753497114,0.14838453956934838,0.36244920737420794,0.717016373393452,0.9206476775594385,0.9206476775594385,0.14447092690788244,0.03590653806162707,582.8237210481304,9.18938901922275,0.053781858753497114,0.053781858753497114,normal
Taz,478.3541474306978,0.057496981566628906,0.16756663139164166,0.3431290650717044,0.7315013662389849,0.9244383979576314,0.9244383979576314,0.13578485839786655,0.03412202373514065,478.3541474306978,8.904948104522951,0.057496981566628906,0.057496981566628906,normal
Sema6d,497.1415484251987,0.07840628081044394,0.15350655251271175,0.5107682996395296,0.6095133090397267,0.8842445601463574,0.8842445601463574,0.2150168068964489,0.05342760327536669,497.1415484251987,8.96041193647514,0.07840628081044394,0.07840628081044394,normal
Fam133b,542.3574328326309,-0.2195404521982493,0.16341568224067338,-1.3434478820393576,0.17912699131339127,0.5419363927816245,0.5419363927816245,0.7468389686163126,0.26605168372917737,542.3574328326309,9.085757737582087,-0.2195404521982493,0.2195404521982493,normal
Btbd19,556.5895647152577,0.3260946710222195,0.14960863365939822,2.1796514214855587,0.02928331003974934,0.18177176254710106,0.18177176254710106,1.5333798343503526,0.7404735816336239,556.5895647152577,9.12305975120627,0.3260946710222195,0.3260946710222195,normal
Ahsa2,579.6556625398171,-0.09499731290827079,0.14220376918053446,-0.6680365327565064,0.5041102729017961,0.8326463337419469,0.8326463337419469,0.2974744522958221,0.0795394258674838,579.6556625398171,9.181539067321454,-0.09499731290827079,0.09499731290827079,normal
Emx2,588.4405530056706,-0.14235150672967953,0.1429005560284202,-0.9961578225165795,0.31917346884406417,0.7048607307918712,0.7048607307918712,0.49597321636110364,0.1518966841767098,588.4405530056706,9.203202509835483,-0.14235150672967953,0.14235150672967953,normal
Zfp790,521.7011766003267,-0.10460532387932676,0.15142503078249192,-0.6908060268423036,0.48968744761909877,0.8248472573099452,0.8248472573099452,0.31008102830693823,0.08362646532758684,521.7011766003267,9.029842596582663,-0.10460532387932676,0.10460532387932676,normal
Cbwd1,575.1435962322788,0.12210440290192516,0.14501851327987983,0.841991826700558,0.3997925284341127,0.7659861666653972,0.7659861666653972,0.3981653265014356,0.11577907344198146,575.1435962322788,9.170284619069749,0.12210440290192516,0.12210440290192516,normal
Cby1,513.4808603703272,-0.11869507253523419,0.15149707779903537,-0.7834809374520487,0.43334474352032704,0.7886401192605357,0.7886401192605357,0.36316646706818856,0.10312113351402565,513.4808603703272,9.00697359699615,-0.11869507253523419,0.11869507253523419,normal
Rtl8b,540.1089864886808,0.1880926862920764,0.16737562414948995,1.1237758619145353,0.2611081240386298,0.6479141761762273,0.6479141761762273,0.5831796154606287,0.18848251771209454,540.1089864886808,9.079775390908429,0.1880926862920764,0.1880926862920764,normal
Nuak2,613.0591869458718,0.24366117585780875,0.14699257573760288,1.657642738996352,0.09738959776944855,0.3870967713782178,0.3870967713782178,1.011487427850179,0.4121804509452444,613.0591869458718,9.262233908233384,0.24366117585780875,0.24366117585780875,normal
Uqcc3,512.3784186576385,-0.10645369158904142,0.15270202600413443,-0.6971334590292807,0.4857192766451266,0.8230276720066853,0.8230276720066853,0.31361466042549774,0.08458556260331722,512.3784186576385,9.003878839116139,-0.10645369158904142,0.10645369158904142,normal
Zfp617,586.6917572056194,0.06752544535618123,0.14093132087261237,0.4791372488250315,0.6318409922129984,0.8921351350005458,0.8921351350005458,0.19939220161162743,0.049569356453527766,586.6917572056194,9.19891585342047,0.06752544535618123,0.06752544535618123,normal
St3gal4,564.6029901836985,0.3201646925066989,0.14825756828752185,2.1595166857572536,0.030810104252863776,0.18777384437078923,0.18777384437078923,1.51130683214827,0.7263649021472951,564.6029901836985,9.143645937064521,0.3201646925066989,0.3201646925066989,normal
Mrpl14,528.8343021203546,-0.0778841326858816,0.1525122479434952,-0.5106746096532337,0.6095789225588333,0.8842445601463574,0.8842445601463574,0.21497005803106337,0.05342760327536669,528.8343021203546,9.04939743834627,-0.0778841326858816,0.0778841326858816,normal
Eef1akmt1,612.2395028262912,-0.1853742879330993,0.13829851827684134,-1.3403924369024927,0.1801177932679101,0.5430529629271574,0.5430529629271574,0.7444433824810371,0.2651578124271259,612.2395028262912,9.26030682332716,-0.1853742879330993,0.1853742879330993,normal
Slc66a2,582.5833772557039,0.3827805593548311,0.14980351267277248,2.555217514765282,0.010612145949873534,0.08746070406037339,0.08746070406037339,1.9741967857544618,1.0581870308980408,582.5833772557039,9.188794980000537,0.3827805593548311,0.3827805593548311,normal
Gm16589,517.7945584275964,-0.08337024197559033,0.17561908454820385,-0.47472199385430064,0.6349851393456643,0.894116065396051,0.894116065396051,0.1972364384492774,0.04860610168589428,517.7945584275964,9.019019537192609,-0.08337024197559033,0.08337024197559033,normal
Tamalin,536.7789651724421,-0.3524722809550583,0.14712215337206017,-2.395779784868184,0.016585051238492826,0.12225220150529113,0.12225220150529113,1.780283182416412,0.9127433114027791,536.7789651724421,9.070869516136694,-0.3524722809550583,0.3524722809550583,normal
Zfp513,538.3464050597322,0.11277985503666163,0.14720659406753983,0.7661331732525318,0.44359706619853834,0.7967085074107716,0.7967085074107716,0.3530113347906844,0.09870054532743286,538.3464050597322,9.07506835762907,0.11277985503666163,0.11277985503666163,normal
Mrps6,599.9631524839285,0.02335728278844231,0.13993404790098168,0.1669163662368296,0.8674358554126725,0.965857748118407,0.965857748118407,0.06176263027806193,0.015086831924491098,599.9631524839285,9.23113272587193,0.02335728278844231,0.02335728278844231,normal
