,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,qvalue,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),sig
Pak3,1241.20004719297,0.05349410705549324,0.10394225940885916,0.5146521478340489,0.6067961176700847,0.8778273182290195,0.8778273182290195,0.2169572065271215,0.05659090791630333,1241.20004719297,10.27868181236941,0.05349410705549324,0.05349410705549324,normal
9930021J03Rik,1285.9103666201604,0.12719583922911343,0.09977669799464517,1.2748050575490062,0.20237825015481758,0.5640776629060374,0.5640776629060374,0.6938361634987643,0.2486610977018732,1285.9103666201604,10.329695857928675,0.12719583922911343,0.12719583922911343,normal
Aopep,1352.7245463161553,-0.26342483065632716,0.09766625913261749,-2.697193821037336,0.006992655670624843,0.0653630437158953,0.0653630437158953,2.1553578565773397,1.1846677325123598,1352.7245463161553,10.402718496180869,-0.26342483065632716,0.26342483065632716,normal
Kat14,1348.1361445730472,-0.07232175544717719,0.10340438793344564,-0.6994070260705549,0.48429769817466894,0.8080475058293489,0.8080475058293489,0.31488759511289743,0.09256310591717136,1348.1361445730472,10.397820226120755,-0.07232175544717719,0.07232175544717719,normal
E2f3,1247.847587660742,0.08691123721943783,0.09765025800095943,0.8900256793851371,0.3734520975627106,0.7320979012075745,0.7320979012075745,0.4277650969231997,0.13543083818860718,1247.847587660742,10.286381702406125,0.08691123721943783,0.08691123721943783,normal
Hsd17b10,1316.6108364802383,0.020073278542503174,0.09577648148752191,0.20958463111968037,0.8339918758287617,0.9590518174832755,0.9590518174832755,0.07883817993770953,0.018157927303688957,1316.6108364802383,10.363708610103117,0.020073278542503174,0.020073278542503174,normal
Suclg2,1303.4152718373587,-0.11093203764570118,0.09982793028910589,-1.1112324709571493,0.2664682978786648,0.6391609372594416,0.6391609372594416,0.5743544522108832,0.1943897750755847,1303.4152718373587,10.349187521749668,-0.11093203764570118,0.11093203764570118,normal
Dvl2,1342.0354277033002,-0.0460208032860561,0.10050657956476902,-0.457888463475161,0.647032575593816,0.8918201186068804,0.8918201186068804,0.18907385372929109,0.049722734608751415,1342.0354277033002,10.391281646536696,-0.0460208032860561,0.0460208032860561,normal
Abraxas2,1239.4304627436647,0.09557196532408242,0.10157409650228005,0.9409088400991793,0.34675157702360504,0.7108359860473306,0.7108359860473306,0.4599815550820977,0.1482305941669931,1239.4304627436647,10.27662514615864,0.09557196532408242,0.09557196532408242,normal
Rps6kc1,1271.7790695417125,-0.007116978223195385,0.10859924956393473,-0.06553432230676204,0.9477485798113854,0.9901666335138856,0.9901666335138856,0.023306857685532756,0.004291712548013837,1271.7790695417125,10.313766300964852,-0.007116978223195385,0.007116978223195385,normal
Ammecr1,1336.4761301109959,0.08304989146169194,0.09866847289956818,0.8417064642950951,0.3999522789983204,0.749926180508282,0.749926180508282,0.39799182418220996,0.12498148457597003,1336.4761301109959,10.38529742867846,0.08304989146169194,0.08304989146169194,normal
Man2c1,1250.724205108888,-0.04727519848101362,0.1034164410108285,-0.45713426239512095,0.6475745448743573,0.8919534163784726,0.8919534163784726,0.18871023100865397,0.049657826720362175,1250.724205108888,10.28970101006983,-0.04727519848101362,0.04727519848101362,normal
Il3ra,1219.3901307111792,-0.3326368342671537,0.09890765393427821,-3.363105088795079,0.0007707101875411978,0.011393189858788028,0.011393189858788028,3.1131089003059538,1.9433546653749374,1219.3901307111792,10.253126702670963,-0.3326368342671537,0.3326368342671537,sig
Rabif,1276.3316622437726,0.0771211499789733,0.10017485094050411,0.7698653829270694,0.4413797502593385,0.7835954092954621,0.7835954092954621,0.3551875953981086,0.10590811699007428,1276.3316622437726,10.318917457587416,0.0771211499789733,0.0771211499789733,normal
Fkbp5,1429.9596246369738,-0.12824872682089097,0.09305479729711219,-1.3782065035444546,0.168139539879418,0.5133357599480243,0.5133357599480243,0.7743301453814656,0.28959848090356477,1429.9596246369738,10.482767250816273,-0.12824872682089097,0.12824872682089097,normal
Mon1b,1275.3442589483711,0.18895826041219174,0.09820774394945965,1.9240668079029977,0.05434620991945693,0.27308819313517346,0.27308819313517346,1.2648307380259025,0.5636970760121791,1275.3442589483711,10.317801793773693,0.18895826041219174,0.18895826041219174,normal
Klhl42,1250.0131570018973,0.3263813802049346,0.09762955203835075,3.343059282672175,0.0008286019618844298,0.012033841202393146,0.012033841202393146,3.0816540427555945,1.9195957237218286,1250.0131570018973,10.288881247180667,0.3263813802049346,0.3263813802049346,sig
Smim13,1279.2691462011396,0.07124598867417087,0.09968800558161167,0.7146896786478876,0.4748008168689398,0.804054411967497,0.804054411967497,0.3234885425368065,0.09471456068234085,1279.2691462011396,10.322231419162206,0.07124598867417087,0.07124598867417087,normal
Dhx16,1379.1203225955765,0.04685562988471469,0.09321993659222923,0.5026352902349062,0.6152207129291636,0.8824913856278115,0.8824913856278115,0.21096905136103042,0.05428952525182942,1379.1203225955765,10.430578335176223,0.04685562988471469,0.04685562988471469,normal
Nhlrc3,1375.6663278549586,0.09753756143797476,0.09318645606368448,1.0466924653869947,0.2952414399101745,0.6684558060604955,0.6684558060604955,0.529822685259472,0.17492730017239397,1375.6663278549586,10.426963210523644,0.09753756143797476,0.09753756143797476,normal
Mrps17,1270.9770857635467,0.011312153093336923,0.09693230315526855,0.11670158167207517,0.9070965368492322,0.9813482324957771,0.9813482324957771,0.0423464911208231,0.008176855397698704,1270.9770857635467,10.312856965855847,0.011312153093336923,0.011312153093336923,normal
Cdca3,1645.9085432321228,0.27526104635119103,0.09256346352296203,2.973754825875844,0.002941800254510618,0.03374053280412848,0.03374053280412848,2.531386818797076,1.4718480636536533,1645.9085432321228,10.685544725646821,0.27526104635119103,0.27526104635119103,sig
Mbd1,1287.1239390447945,-0.08487035474219945,0.0999508972858568,-0.8491204886282571,0.39581425074253807,0.7473162785227295,0.7473162785227295,0.40250857367830256,0.12649555755970643,1287.1239390447945,10.331055696160384,-0.08487035474219945,0.08487035474219945,normal
Ebf3,1063.4000756580745,0.10060942415833904,0.1103291319950603,0.9119026166438395,0.3618199840008476,0.7254697304655686,0.7254697304655686,0.44150744990955804,0.13938070337237823,1063.4000756580745,10.055824802682325,0.10060942415833904,0.10060942415833904,normal
Pno1,1381.393289767458,-0.12271536528257959,0.10361406686125502,-1.1843504361903125,0.2362743713500921,0.6059433117468415,0.6059433117468415,0.6265833836781147,0.21756800379925445,1381.393289767458,10.432952404351694,-0.12271536528257959,0.12271536528257959,normal
Mfhas1,1391.0566720774773,0.163101213080259,0.09491556590894384,1.7183821380439144,0.08572693618393318,0.35359777260296793,0.35359777260296793,1.0668826973532657,0.45149047937527337,1391.0566720774773,10.443002230662545,0.163101213080259,0.163101213080259,normal
Ctxn1,1433.1055123893773,-0.31533361008493127,0.10727451727498667,-2.9395015526064543,0.0032874062362498024,0.036857118233010425,0.036857118233010425,2.483146625318926,1.4334786242017974,1433.1055123893773,10.485935456959226,-0.31533361008493127,0.31533361008493127,sig
Aagab,1316.9020213052763,-0.004446281024245725,0.09865970682213628,-0.04506683799761823,0.9640540339977978,0.9923879589536524,0.9923879589536524,0.015898623763737598,0.003318513839278273,1316.9020213052763,10.36402740263227,-0.004446281024245725,0.004446281024245725,normal
Fam131b,1170.9891557099531,0.20638010764038273,0.10124038192646592,2.0385156961407267,0.04149838665226531,0.23044946651349507,0.23044946651349507,1.3819687871828097,0.6374242929224656,1170.9891557099531,10.194743505381417,0.20638010764038273,0.20638010764038273,normal
Mgat5,1370.8489816240276,0.19745671551283273,0.09355046119262037,2.110697403257793,0.03479832934108112,0.20678669753355103,0.20678669753355103,1.4584416059202656,0.6844774025877278,1370.8489816240276,10.421905957532994,0.19745671551283273,0.19745671551283273,normal
Smap1,1274.277072965159,0.03753989189662455,0.10491486910928696,0.3578128840586006,0.720483348012946,0.9194359596192065,0.9194359596192065,0.14237605225410288,0.036478514770184926,1274.277072965159,10.31659501281744,0.03753989189662455,0.03753989189662455,normal
Shprh,1205.3435918617224,0.17001507683735914,0.10058765438549516,1.6902181274233539,0.09098623159325157,0.36761892367828486,0.36761892367828486,1.0410243219149176,0.4346021408182306,1205.3435918617224,10.236425160122042,0.17001507683735914,0.17001507683735914,normal
Stk16,1342.6328894522662,-0.059561781510725366,0.09439430154795782,-0.6309891649599686,0.5280476089906342,0.8373173186060124,0.8373173186060124,0.27732691953095945,0.07710992599313855,1342.6328894522662,10.391923300075435,-0.059561781510725366,0.059561781510725366,normal
Mrpl4,1283.085566008361,-0.1336839185203224,0.10680099474012542,-1.2517104250349929,0.21067539996272966,0.5751544092917749,0.5751544092917749,0.6763861729071772,0.2402155464390153,1283.085566008361,10.326525625395584,-0.1336839185203224,0.1336839185203224,normal
Rrs1,1335.1278097312465,-0.2174321823355666,0.09776476421128555,-2.224034232473167,0.026146141140769644,0.17123025033802675,0.17123025033802675,1.5825923987635966,0.766419508383507,1335.1278097312465,10.383842302688171,-0.2174321823355666,0.2174321823355666,normal
Calhm5,1097.2957551291745,0.04997996606849347,0.11041185996103942,0.452668455056637,0.6507874976371518,0.8927173211945534,0.8927173211945534,0.1865607989425402,0.04928603862567357,1097.2957551291745,10.101050888188304,0.04997996606849347,0.04997996606849347,normal
Numb,1286.6803076024069,0.18604283816484782,0.0969572448332653,1.91881316847215,0.055007982702763726,0.275016945671354,0.275016945671354,1.2595742815567315,0.5606405454976474,1286.6803076024069,10.33055874466333,0.18604283816484782,0.18604283816484782,normal
Ak5,1097.2418220244613,-0.23175323577532814,0.10759015635455109,-2.1540375404940555,0.03123722803161864,0.1937637069946952,0.1937637069946952,1.5053275120541758,0.7127275654069464,1097.2418220244613,10.100980041212104,-0.23175323577532814,0.23175323577532814,normal
Socs6,1293.692035913326,0.010446840137976266,0.09777207322476648,0.10684891701089544,0.9149088394098195,0.9826581636320377,0.9826581636320377,0.03862217644021583,0.007597533507881849,1293.692035913326,10.33839325431268,0.010446840137976266,0.010446840137976266,normal
Tmem176b,1098.6454957932963,-0.1835251749240779,0.10347308927033719,-1.7736512577158494,0.07612085354276811,0.3305992036761694,0.3305992036761694,1.1184963506157584,0.48069819686094745,1098.6454957932963,10.102822786692483,-0.1835251749240779,0.1835251749240779,normal
Zfp397,1261.3747556039061,0.09857082107094159,0.09771329864083017,1.008775902994161,0.31308212014437187,0.6833476679928379,0.6833476679928379,0.5043417338661959,0.16535828332504052,1261.3747556039061,10.301924545055432,0.09857082107094159,0.09857082107094159,normal
Psrc1,1199.8621254177044,0.31516290696300836,0.10459417442227241,3.013197519879245,0.002585106028057764,0.03025812275656272,0.03025812275656272,2.587521639627646,1.5191580195301404,1199.8621254177044,10.22985480506909,0.31516290696300836,0.31516290696300836,sig
Ikbkb,1383.4304970123055,-0.11328572116141543,0.09427844015549262,-1.2016079283298944,0.2295154682728202,0.5985523318013816,0.5985523318013816,0.6391880397164734,0.22289787296182578,1383.4304970123055,10.435076912124522,-0.11328572116141543,0.11328572116141543,normal
Rnf130,1194.2819843463499,-0.02209685698718937,0.10100113700605827,-0.21877829935581766,0.8268227519895404,0.9574152755880585,0.9574152755880585,0.08258758123734974,0.018899647617933103,1194.2819843463499,10.223135295694261,-0.02209685698718937,0.02209685698718937,normal
Ubac2,1239.0859178757803,0.06865628181654654,0.09997885178548852,0.6867080446558168,0.4922667264974493,0.8131132745113853,0.8131132745113853,0.307799518253067,0.08984894878669167,1239.0859178757803,10.276224364144587,0.06865628181654654,0.06865628181654654,normal
4930453N24Rik,1312.9279566951607,-0.011955179124122785,0.10007182393708917,-0.11946598606655245,0.9049061861968016,0.9810824196805236,0.9810824196805236,0.043396442815719784,0.008294506474399672,1312.9279566951607,10.359670458824603,-0.011955179124122785,0.011955179124122785,normal
Hsd17b11,1194.186343373567,-0.0770354850078822,0.09993670123125287,-0.7708427840701144,0.44080012425323034,0.7833668282567422,0.7833668282567422,0.3557582917368415,0.10603482264016449,1194.186343373567,10.223019853246761,-0.0770354850078822,0.0770354850078822,normal
Ercc5,1281.7476333606915,0.2542647727226466,0.09696316364719922,2.622282144668771,0.008734308922033826,0.07804822017345749,0.07804822017345749,2.058771451667941,1.1076369962230828,1281.7476333606915,10.325021648455346,0.2542647727226466,0.2542647727226466,normal
Trappc4,1285.9440304429006,-0.18395825119642548,0.09636397667647545,-1.9089939782584098,0.05626286848406864,0.27905322408975264,0.27905322408975264,1.249778129706455,0.5543129554218237,1285.9440304429006,10.329733596372764,-0.18395825119642548,0.18395825119642548,normal
Entpd5,1337.096649674179,-0.03226539758337245,0.09991148266792317,-0.32293983355860395,0.7467408083730759,0.9305312144301394,0.9305312144301394,0.12683011441840486,0.03126905399222308,1337.096649674179,10.385966609139102,-0.03226539758337245,0.03226539758337245,normal
Polh,1413.1571410353636,-0.10884299904085605,0.093322786525199,-1.1663067841578678,0.24349043125962655,0.6135425976226364,0.6135425976226364,0.6135181011138098,0.21215527927728092,1413.1571410353636,10.46572672588165,-0.10884299904085605,0.10884299904085605,normal
Tada3,1311.2179096433567,-0.04734948928028988,0.0953426076839116,-0.49662465114513304,0.6194537661937075,0.883700254788834,0.883700254788834,0.20799110226006798,0.05369501979053697,1311.2179096433567,10.357791601460557,-0.04734948928028988,0.04734948928028988,normal
Polr3c,1337.5455031709007,0.02421340430705877,0.1027160391174952,0.23573148375942976,0.8136410377518866,0.9533672803377805,0.9533672803377805,0.08956715494798508,0.02073975718408974,1337.5455031709007,10.38645046815566,0.02421340430705877,0.02421340430705877,normal
Pi4k2b,1351.6130765119337,0.008811702436796416,0.09779088193691543,0.09010760780827007,0.9282017036592236,0.986883963737839,0.986883963737839,0.03235763879447123,0.005733907989795147,1351.6130765119337,10.401533490990625,0.008811702436796416,0.008811702436796416,normal
Enpp1,1144.247992205996,0.2717681910595166,0.10190898878210287,2.666773503567962,0.007658326458350361,0.07037667000175535,0.07037667000175535,2.1158661245333534,1.1525712864362723,1144.247992205996,10.161444318256281,0.2717681910595166,0.2717681910595166,normal
Cdk8,1353.2233300383514,0.03670755193829734,0.09746015602459235,0.37664162910876975,0.7064399466314313,0.9146605763742378,0.9146605763742378,0.15092475094932764,0.0387400394369901,1353.2233300383514,10.403249963434659,0.03670755193829734,0.03670755193829734,normal
Slc43a3,1255.9598597555432,-0.1596778212633051,0.10916148213072974,-1.4627670689930534,0.14353112688648412,0.4764739987077241,0.4764739987077241,0.843053905416982,0.3219607939256791,1255.9598597555432,10.295722863572243,-0.1596778212633051,0.1596778212633051,normal
Tfdp2,1240.2010014355922,0.06596085495002493,0.10231799672992185,0.6446652305374481,0.5191441529154539,0.8315853293012689,0.8315853293012689,0.2847120330512386,0.08009318102852644,1240.2010014355922,10.27752105064843,0.06596085495002493,0.06596085495002493,normal
Plekhf1,1251.294733056098,-0.1693504403679317,0.10103832865349271,-1.6761009670766913,0.09371841737342831,0.3738122350531081,0.3738122350531081,1.0281750539610162,0.42734648805860165,1251.294733056098,10.290358431498898,-0.1693504403679317,0.1693504403679317,normal
Ints13,1461.8968273288417,0.07013545887721129,0.09224258011816133,0.7603371326709295,0.44705309138867977,0.7867994774374296,0.7867994774374296,0.3496408976108821,0.10413593719463801,1461.8968273288417,10.514612309811957,0.07013545887721129,0.07013545887721129,normal
Cox5a,1368.59937363143,-0.03591086699417152,0.09632346955028077,-0.3728153394165902,0.709285885413896,0.9149144651554715,0.9149144651554715,0.1491786824013639,0.03861950598532855,1368.59937363143,10.419538231716007,-0.03591086699417152,0.03591086699417152,normal
Tpbg,1247.0739427011704,0.04007617032577456,0.0996688854645444,0.40209309193119264,0.6876155165674843,0.9072736303447998,0.9072736303447998,0.16265433168887797,0.042261711587362014,1247.0739427011704,10.28548769450982,0.04007617032577456,0.04007617032577456,normal
Irf2bp1,1229.8533602044604,-0.007638981808252586,0.09810520104784885,-0.07786520721288595,0.9379352759738334,0.9900137922604095,0.9900137922604095,0.02782712991225334,0.004358755037940158,1229.8533602044604,10.26544317880989,-0.007638981808252586,0.007638981808252586,normal
Mrps15,1308.7580632787344,0.008261832275968642,0.11208563803158254,0.07370999907803256,0.9412411423214481,0.9901666335138856,0.9901666335138856,0.026299097759655367,0.004291712548013837,1308.7580632787344,10.355084628376588,0.008261832275968642,0.008261832275968642,normal
Gtf2e2,1323.4047583697002,-0.048864347187486945,0.09617071661920243,-0.50810006315093,0.6113831709776251,0.8803902888885287,0.8803902888885287,0.21368651989868237,0.05532475656097208,1323.4047583697002,10.371128383886289,-0.048864347187486945,0.048864347187486945,normal
Tmem126a,1395.1870130663826,0.023456598674122607,0.09350952375738436,0.2508471622097237,0.8019322768514476,0.950350067598895,0.950350067598895,0.0958623063188174,0.022116390056425655,1395.1870130663826,10.447276481763518,0.023456598674122607,0.023456598674122607,normal
Tfpi,1265.6320713325617,-0.06925154049608115,0.09906982647646771,-0.6990174804891843,0.4845411065623306,0.8080475058293489,0.8080475058293489,0.3146693732140269,0.09256310591717136,1265.6320713325617,10.306781798919356,-0.06925154049608115,0.06925154049608115,normal
Mcoln1,1294.9173572657182,-0.11766838415218965,0.09794762062580992,-1.2013398937144082,0.2296193813760159,0.5985523318013816,0.5985523318013816,0.6389914574351659,0.22289787296182578,1294.9173572657182,10.33975800283484,-0.11766838415218965,0.11766838415218965,normal
Rab33b,1216.8610176946595,-0.09183101337501438,0.09870296031574378,-0.9303774991272143,0.35217566443974524,0.716194192595365,0.716194192595365,0.4532406573542036,0.14496920487398005,1216.8610176946595,10.250133786934821,-0.09183101337501438,0.09183101337501438,normal
Fhod1,1225.6471840921647,-0.03271235828001331,0.09875156386080768,-0.33125914163872927,0.7404487508799293,0.9288611741800148,0.9288611741800148,0.13050499518501724,0.03204918998144033,1225.6471840921647,10.260504636388848,-0.03271235828001331,0.03271235828001331,normal
Pank2,1265.7081851900264,-0.16702844731778252,0.09813014507168703,-1.702111488735324,0.08873447064622318,0.361273903950315,0.361273903950315,1.0519076371773972,0.4421634078748005,1265.7081851900264,10.306868490065133,-0.16702844731778252,0.16702844731778252,normal
Gdf11,1332.695622997636,0.22645514870763114,0.09515727019211802,2.379798708500453,0.017322097387985565,0.13021399819992083,0.13021399819992083,1.7613995240461173,0.8853423259506121,1332.695622997636,10.38121373581984,0.22645514870763114,0.22645514870763114,normal
Gnpda1,1330.9602800964844,0.036055011836556815,0.10003931142853716,0.36040843666054845,0.7185417184287479,0.918158585367994,0.918158585367994,0.1435480117226267,0.03708230049592635,1330.9602800964844,10.379335345628142,0.036055011836556815,0.036055011836556815,normal
Reps1,1306.0473300227804,0.01647672531390027,0.09933954250312432,0.16586270581407261,0.8682649973546266,0.9707381025512885,0.9707381025512885,0.061347706477198914,0.012897923499388486,1306.0473300227804,10.352095668758576,0.01647672531390027,0.01647672531390027,normal
Kifc1,1547.0794093610511,0.021159915529397375,0.09267345415248872,0.22832768804084907,0.8193915010525731,0.9555138023841147,0.9555138023841147,0.08650854497783828,0.019763035185667324,1547.0794093610511,10.596263761669634,0.021159915529397375,0.021159915529397375,normal
Ptcd3,1350.8959711509399,0.007584845943663004,0.1003927027442177,0.07555176557989288,0.9397757122127609,0.9901290961474762,0.9901290961474762,0.026975783178014367,0.004308177029408735,1350.8959711509399,10.400768424685346,0.007584845943663004,0.007584845943663004,normal
Mid1,979.042266983338,0.2501445312046511,0.10962228940140288,2.281876546919206,0.022496629855756504,0.15589896624841854,0.15589896624841854,1.6478825372074735,0.8071567645680279,979.042266983338,9.936700160484516,0.2501445312046511,0.2501445312046511,normal
Aurka,1581.7178850143307,0.11218922881529335,0.09045762937299712,1.2402406473940097,0.21488639807959187,0.5808613304030387,0.5808613304030387,0.6677910736939051,0.23592753478487874,1581.7178850143307,10.628188406743337,0.11218922881529335,0.11218922881529335,normal
Ahcy,1388.7184064190953,0.1253276777776443,0.11298926385085452,1.1091998788758946,0.2673439648550353,0.6403633997147815,0.6403633997147815,0.5729296154152942,0.19357349835821838,1388.7184064190953,10.440576869180088,0.1253276777776443,0.1253276777776443,normal
Nhs,1258.2256740620019,0.15633557153607533,0.10942317766274048,1.4287244702207995,0.15308344170673294,0.4889360178704775,0.4889360178704775,0.8150717822886683,0.31074796890055295,1258.2256740620019,10.298321145696624,0.15633557153607533,0.15633557153607533,normal
Dock11,1363.0303755947095,-0.09856137622645994,0.09822601530672842,-1.0034141761597912,0.315661067055066,0.6852978903819262,0.6852978903819262,0.5007789797353609,0.16412060511080986,1363.0303755947095,10.413660056760172,-0.09856137622645994,0.09856137622645994,normal
Rps27a-ps3,1302.1274709758732,-0.16138094754242122,0.09855991985142731,-1.6373891921350234,0.10154917503689255,0.3915279146381879,0.3915279146381879,0.9933236003574573,0.40723726874997623,1302.1274709758732,10.347762498844334,-0.16138094754242122,0.16138094754242122,normal
Meg3,729.4264392509042,0.23482178202850934,0.1272377599507663,1.845535335731876,0.0649597032089692,0.3030296129749345,0.3030296129749345,1.187355967987962,0.5185149288469014,729.4264392509042,9.512595177284442,0.23482178202850934,0.23482178202850934,normal
Polr1c,1340.6008655988046,0.06349560845352901,0.09595287168111943,0.6617374481979468,0.5081395004595604,0.8232258663919328,0.8232258663919328,0.2940170436946383,0.08448099216350899,1340.6008655988046,10.389739809501894,0.06349560845352901,0.06349560845352901,normal
Micall2,1345.9601031295074,0.1322500665037956,0.09758324483426117,1.355253832032474,0.17533669883496594,0.5238227624375953,0.5238227624375953,0.7561271744171005,0.2808156334666239,1345.9601031295074,10.395491403562046,0.1322500665037956,0.1322500665037956,normal
Irs1,1182.5847674051902,0.4218978978608687,0.10270099924144058,4.108021353025258,3.9906321708578675e-05,0.0008816204725802972,0.0008816204725802972,4.39895830066214,3.0547183333908614,1182.5847674051902,10.208947319112907,0.4218978978608687,0.4218978978608687,sig
Mir100hg,1006.7677801299927,0.2839450737471184,0.11071464628724588,2.56465682968838,0.010327789434759378,0.08808044921069001,0.08808044921069001,1.985992625142711,1.0551204791268314,1006.7677801299927,9.976947521663117,0.2839450737471184,0.2839450737471184,normal
Bag2,1326.3258834956623,-0.1832386827489634,0.11505335721380729,-1.5926409031980282,0.11124077198694805,0.4144114424715004,0.4144114424715004,0.9537360058874512,0.3825682616276272,1326.3258834956623,10.37430690765578,-0.1832386827489634,0.1832386827489634,normal
Ndfip2,1313.9162342848736,-0.03744984251693991,0.10221161870952938,-0.36639516123276494,0.7140702298702402,0.916931979194446,0.916931979194446,0.14625907261433146,0.037662880421802804,1313.9162342848736,10.3607551813424,-0.03744984251693991,0.03744984251693991,normal
Plaur,1211.2736116462188,-0.3868548735122416,0.10451295378126708,-3.7015016753031578,0.00021432724099348994,0.003912125584841538,0.003912125584841538,3.6689226266189885,2.407587212184983,1211.2736116462188,10.24349963827108,-0.3868548735122416,0.3868548735122416,sig
Ints5,1311.5010185175433,0.00817713959860182,0.09936779925396755,0.08229164437568365,0.9344147987078535,0.9893283853242707,0.9893283853242707,0.02946029207856538,0.004659530179794961,1311.5010185175433,10.358102826991049,0.00817713959860182,0.00817713959860182,normal
Tbc1d14,1225.737670894811,0.233554584078552,0.10185401375512428,2.293032699134077,0.02184612246307679,0.15324280631100265,0.15324280631100265,1.660625636145682,0.8146199034507495,1225.737670894811,10.260611056595394,0.233554584078552,0.233554584078552,normal
Septin10,1365.1737563682216,0.011766362956453304,0.09444681382591098,0.12458189408211953,0.9008545631388188,0.9799975051352972,0.9799975051352972,0.045345317261308485,0.008775029927252825,1365.1737563682216,10.41592526866265,0.011766362956453304,0.011766362956453304,normal
Ube2d1,1242.702118832411,-0.017551744864890393,0.10076971753093496,-0.17417677944271545,0.8617265339085103,0.9689170139916724,0.9689170139916724,0.0646305342418079,0.013713417901602264,1242.702118832411,10.280425269210653,-0.017551744864890393,0.017551744864890393,normal
H2ax,1335.1846669504112,-0.17666845189139785,0.09920136495970822,-1.780907470004609,0.07492756809419455,0.32791765364030906,0.32791765364030906,1.1253583629632422,0.4842352022016547,1335.1846669504112,10.383903693434092,-0.17666845189139785,0.17666845189139785,normal
Runx1t1,1309.241177542769,0.15755576369153224,0.09610034458002266,1.6394921826771989,0.10111079741337732,0.391053193872022,0.391053193872022,0.9952024645211488,0.4077641627223378,1309.241177542769,10.355616679340532,0.15755576369153224,0.15755576369153224,normal
Tex2,1261.8500373976383,-0.04278554958177109,0.10709234556974344,-0.39952014641333244,0.6895099821824049,0.9078889442062124,0.9078889442062124,0.16145944206919774,0.04196727247911634,1261.8500373976383,10.3024676148818,-0.04278554958177109,0.04278554958177109,normal
Cldn12,1285.652492943649,0.038032885597175256,0.09732139078393144,0.39079677438656985,0.6959474594248167,0.909448311595848,0.909448311595848,0.15742354622734356,0.041221978982690144,1285.652492943649,10.329406738839051,0.038032885597175256,0.038032885597175256,normal
Plpp2,1391.2833781377462,0.0908924885283173,0.09368034846118614,0.9702407177314898,0.33192651910512483,0.697609325703505,0.697609325703505,0.47895804846234535,0.15638772234942713,1391.2833781377462,10.443237164401753,0.0908924885283173,0.0908924885283173,normal
Spring1,1262.2245310155254,0.10222764972049454,0.09952193141214102,1.027187156337919,0.30433234471523063,0.6761576604399646,0.6761576604399646,0.5166518879808205,0.169952027319113,1262.2245310155254,10.302895377463384,0.10222764972049454,0.10222764972049454,normal
Ccdc91,1336.785366359497,-0.08006795640595286,0.09813692243766751,-0.8158800420586726,0.41456874794164733,0.76359400389057,0.76359400389057,0.38240344008118243,0.11713749055529928,1336.785366359497,10.385630953909358,-0.08006795640595286,0.08006795640595286,normal
Krit1,1235.8540016987454,0.1445764950523534,0.09996294188890545,1.446300922326091,0.14809281718755898,0.482209644798773,0.482209644798773,0.8294660051618201,0.31676410743638256,1235.8540016987454,10.272459499239783,0.1445764950523534,0.1445764950523534,normal
Rnf103,1178.2857199281689,0.052662871347121804,0.10574640062898548,0.49801100589599373,0.6184762848794787,0.8831891469577007,0.8831891469577007,0.20867694848989501,0.05394627639628786,1178.2857199281689,10.20369758464579,0.052662871347121804,0.052662871347121804,normal
Atp9a,1113.379418148978,-0.001475279265817373,0.10292883593452815,-0.014333002529590263,0.9885643101214504,0.996839896945924,0.996839896945924,0.004995072812228919,0.0013745883848338145,1113.379418148978,10.12202480233646,-0.001475279265817373,0.001475279265817373,normal
2610001J05Rik,1249.7460532648124,0.004794552134487945,0.10017249770677623,0.047862958838487804,0.9618254601036749,0.9923879589536524,0.9923879589536524,0.016903731071539654,0.003318513839278273,1249.7460532648124,10.288573184568744,0.004794552134487945,0.004794552134487945,normal
Ldlrap1,1239.196301260717,0.016794775955809253,0.09902602565247749,0.1695996163144923,0.8653250243144176,0.9700144908467786,0.9700144908467786,0.06282073675125778,0.013221777849438964,1239.196301260717,10.276352776597752,0.016794775955809253,0.016794775955809253,normal
Mafk,1345.274237470906,-0.17708815081544663,0.10481297251120594,-1.6895632913808782,0.0911115337736431,0.36761892367828486,0.36761892367828486,1.0404266423772957,0.4346021408182306,1345.274237470906,10.394756603035516,-0.17708815081544663,0.17708815081544663,normal
Rtca,1317.0019541431352,-0.0689231519746383,0.10240350312798498,-0.6730546306457644,0.5009125360150761,0.8184943649351147,0.8184943649351147,0.3002380993664923,0.08698430621662029,1317.0019541431352,10.36413679402969,-0.0689231519746383,0.0689231519746383,normal
Pomk,1243.3025600779229,0.1935041395309496,0.09900381422397528,1.9545119655005134,0.0506407011944424,0.2616679215595321,0.2616679215595321,1.2955002895079057,0.5822495152034289,1243.3025600779229,10.281121613258078,0.1935041395309496,0.1935041395309496,normal
Ing1,1357.574225317,-0.01617343028661864,0.0965411859236793,-0.16752881303327427,0.8669539783568437,0.970536629060604,0.970536629060604,0.062003956129508264,0.012988069241403622,1357.574225317,10.407877673609113,-0.01617343028661864,0.01617343028661864,normal
Tapt1,1160.3733528682162,-0.08887669860640561,0.10302274135248933,-0.8626900957946417,0.38830787929901034,0.7415049946771195,0.7415049946771195,0.41082379693434556,0.12988591927699325,1160.3733528682162,10.181616122277605,-0.08887669860640561,0.08887669860640561,normal
