,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,qvalue,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),sig
Pitpnm2,1809.3031964990557,-0.25591412362941407,0.10895202551213241,-2.348869811520086,0.018830489505779695,0.046736610177813914,0.046736610177813914,1.7251383901853647,1.330342790327567,1809.3031964990557,10.822015630287233,-0.25591412362941407,0.25591412362941407,sig
Def8,2015.9607302524091,0.06850610936507039,0.0988818614698425,0.6928076428452324,0.4884302752246805,0.6334042465621208,0.6334042465621208,0.3111974242613284,0.1983190292932609,2015.9607302524091,10.977967279955735,0.06850610936507039,0.06850610936507039,normal
Itga9,1830.5867912703065,-0.3312186522310376,0.10253294275680286,-3.2303632698483327,0.0012363302291121623,0.00417794353286179,0.00417794353286179,2.9078655118314547,2.379037434037916,1830.5867912703065,10.83887835063815,-0.3312186522310376,0.3312186522310376,sig
Arpc5l,1847.0429830120324,-0.3765493220149228,0.0991549278755463,-3.797585557094514,0.00014611235193866845,0.0005960233932513292,0.0005960233932513292,3.8353130684459007,3.224736694352737,1847.0429830120324,10.85178259696646,-0.3765493220149228,0.3765493220149228,sig
Elf4,1991.8431358871806,0.1003123667807332,0.09942185388911501,1.0089569129601161,0.31299529858045083,0.46275340386265795,0.46275340386265795,0.50446218582704,0.33465037803517145,1991.8431358871806,10.96061243940295,0.1003123667807332,0.1003123667807332,normal
Opa3,1754.5841422833669,-0.5917685716534761,0.10264267110957834,-5.76532708333088,8.149962477103597e-09,6.158172581998373e-08,6.158172581998373e-08,8.088844390772216,7.2105481442150055,1754.5841422833669,10.777735428557111,-0.5917685716534761,0.5917685716534761,sig
Mafg,1741.7439751246907,-0.5648672322476369,0.10365048302648265,-5.449730823765805,5.044611218639143e-08,3.4785229597183345e-07,3.4785229597183345e-07,7.297172298625459,6.45860512577016,1741.7439751246907,10.76714492472338,-0.5648672322476369,0.5648672322476369,sig
Med12,1959.0086294685796,0.16009888036177514,0.09910133839756971,1.6155067423963396,0.10620100141512713,0.19896537978016518,0.19896537978016518,0.9738713880849327,0.70122248478852,1959.0086294685796,10.93664429087202,0.16009888036177514,0.16009888036177514,normal
Akr1b3,1812.3726527359195,-0.5588829119672366,0.10743885903425109,-5.201869388701037,1.9729386629724298e-07,1.2540258718657307e-06,1.2540258718657307e-06,6.704886416393368,5.901693503463343,1812.3726527359195,10.82445971774676,-0.5588829119672366,0.5588829119672366,sig
Cstf2t,1999.7324998215838,0.2150394162422047,0.09944358413741168,2.1624262450663694,0.03058533642053149,0.07079371456054884,0.07079371456054884,1.5144867381585971,1.150005299553824,1999.7324998215838,10.966312574854898,0.2150394162422047,0.2150394162422047,normal
Pcdh1,1805.066934174478,-0.42320226925739035,0.10217954332277304,-4.141751425924313,3.446637704494352e-05,0.00015733139839242588,0.00015733139839242588,4.462604365332474,3.8031845972253606,1805.066934174478,10.818635645815391,-0.42320226925739035,0.42320226925739035,sig
Cd302,2308.5544137024644,0.7841713259542421,0.09191761574185059,8.53124093380073,1.4478613970498542e-17,2.281863429853425e-16,2.281863429853425e-16,16.839273010913406,15.641710351782802,2308.5544137024644,11.173398821519713,0.7841713259542421,0.7841713259542421,sig
Mink1,1997.6615383362628,0.11359152932986037,0.09687607224639183,1.1725447439792451,0.24097841904357642,0.3789013064891706,0.3789013064891706,0.6180218491676864,0.4214738972321084,1997.6615383362628,10.964818465445683,0.11359152932986037,0.11359152932986037,normal
Zfp651,2084.635978297929,0.39765796425556005,0.09778079213698979,4.0668310776051575,4.7656761802378435e-05,0.00021188062643510017,0.00021188062643510017,4.3218754705740405,3.6739087517223514,2084.635978297929,11.026271660097512,0.39765796425556005,0.39765796425556005,sig
Gm9844,1907.382389043249,-0.3883365626942465,0.10882380543398525,-3.5684890924883104,0.00035904579827766213,0.0013555383044944658,0.0013555383044944658,3.444850151224802,2.86788820571497,1907.382389043249,10.89813456266307,-0.3883365626942465,0.3883365626942465,sig
Ro60,2005.9737462624225,0.3664204339723702,0.12057638148405629,3.0389072010825076,0.002374379811584957,0.0075134484448784265,0.0075134484448784265,2.624449809020055,2.1241606892483667,2005.9737462624225,10.970806029222736,0.3664204339723702,0.3664204339723702,sig
Dcaf6,2079.6419038814365,0.1706072220498591,0.09763343156799585,1.7474262587097673,0.08056342588313548,0.15900288008425492,0.15900288008425492,1.0938620741015785,0.7985950090545731,2079.6419038814365,11.022812971047442,0.1706072220498591,0.1706072220498591,normal
Cldnd1,1985.1490707494531,-0.016249278536742767,0.10292492782149643,-0.15787505399006962,0.8745552555514838,0.9226291443723088,0.9226291443723088,0.05821274602178123,0.03497283084615748,1985.1490707494531,10.955758193308816,-0.016249278536742767,0.016249278536742767,normal
Tfrc,1497.2862542025841,-1.9398305795790372,0.11164887236783674,-17.374385772460826,1.2897993425099015e-67,1.1273543442370328e-65,1.1273543442370328e-65,66.88947784878525,64.94793955728186,1497.2862542025841,10.54909756804847,-1.9398305795790372,1.9398305795790372,sig
Fh1,1778.9470880736353,-0.5826259341918965,0.10007168899532369,-5.822085547283231,5.811778594267902e-09,4.4665617808608354e-08,4.4665617808608354e-08,8.235690938957509,7.350026654532808,1778.9470880736353,10.797618639950185,-0.5826259341918965,0.5826259341918965,sig
Map1lc3a,2005.3147007164955,-0.010004867337569091,0.09762275419226797,-0.10248499358934812,0.9183717235100657,0.9500397139759301,0.9500397139759301,0.03698149658438407,0.022258239763677676,2005.3147007164955,10.970332202453523,-0.010004867337569091,0.010004867337569091,normal
Smcr8,1747.1156526070383,-0.4901124025911217,0.10205324287310485,-4.802516694158731,1.5668375161662928e-06,8.815505440643338e-06,8.815505440643338e-06,5.804976038305598,5.054752782197403,1747.1156526070383,10.771584919113414,-0.4901124025911217,0.4901124025911217,sig
Fgfrl1,2383.844247210385,0.9346405475817705,0.09457658539430178,9.882367223188863,4.964601438895271e-23,1.0562842798281123e-21,1.0562842798281123e-21,22.304115611183967,20.976219183558356,2383.844247210385,11.219679332396161,0.9346405475817705,0.9346405475817705,sig
Dip2c,1922.7312399751404,-0.06685684562006801,0.09920476691531288,-0.6739277526566946,0.5003572469900696,0.6442727093350394,0.6442727093350394,0.3007198056723032,0.19093026448823217,1922.7312399751404,10.909691542273766,-0.06685684562006801,0.06685684562006801,normal
Cacnb3,2082.3758360857887,0.04214464753631744,0.10701718064348485,0.39381197750590513,0.6937198607838189,0.7979765815650457,0.7979765815650457,0.15881587173176784,0.09800985382008784,2082.3758360857887,11.024707406300317,0.04214464753631744,0.04214464753631744,normal
Tubb3,1761.6723906122627,-2.163621092536057,0.10556655448913993,-20.49532736013126,2.3698743893546587e-93,3.1934057396554025e-91,3.1934057396554025e-91,92.62527467232569,90.49574589846691,1761.6723906122627,10.783548645673743,-2.163621092536057,2.163621092536057,sig
Adar,2238.7939946219776,0.40024784359669574,0.25429746465866243,1.5739356431804743,0.11550232863761034,0.21250115531575367,0.21250115531575367,0.937409259890712,0.6726387044565274,2238.7939946219776,11.129150330960819,0.40024784359669574,0.40024784359669574,normal
Kmt2b,1979.9846912509258,0.27834580000391235,0.09929563162780757,2.803202874495459,0.0050597830325821765,0.014779026668506829,0.014779026668506829,2.2958681056448973,1.8303541671871975,1979.9846912509258,10.952002016004222,0.27834580000391235,0.27834580000391235,sig
Rgp1,1848.7213774994,-0.22095442586275232,0.10541992378899778,-2.0959456042199527,0.03608701658890561,0.08124274723424993,0.08124274723424993,1.4426490207538125,1.0902153992935424,1848.7213774994,10.853092259418577,-0.22095442586275232,0.22095442586275232,normal
Rnf7,1864.281387390976,-0.23051916011450463,0.10705140100932516,-2.1533502405486904,0.0312911630970279,0.07218977133384809,0.07218977133384809,1.5045782937654972,1.1415243338426404,1864.281387390976,10.865177569604631,-0.23051916011450463,0.23051916011450463,normal
Ldlrad4,1885.655732702959,-0.047419098070731705,0.11486650049090819,-0.41281921071918604,0.6797390754491008,0.7883647145324889,0.7883647145324889,0.16765776352758754,0.1032728220216747,1885.655732702959,10.881615475997597,-0.047419098070731705,0.047419098070731705,normal
Gpr108,2118.6000441627084,0.4284452303062982,0.09868957009690836,4.341342554087386,1.4161473843178511e-05,6.839636560459872e-05,6.839636560459872e-05,4.8488915454703685,4.16496697488519,2118.6000441627084,11.049576347215098,0.4284452303062982,0.4284452303062982,sig
Lrrk2,1731.4014790924748,-0.2715461489390679,0.10908980861226704,-2.4891981422775435,0.012803158901391963,0.033445408632553804,0.033445408632553804,1.89268286440002,1.4756634935137367,1731.4014790924748,10.758557593927186,-0.2715461489390679,0.2715461489390679,sig
Dmwd,2017.4856671339649,0.07402535594213923,0.09754467150659508,0.7588867213226949,0.4479203228889006,0.5966121598940298,0.5966121598940298,0.3487992324464151,0.22430789927925274,2017.4856671339649,10.979057627225783,0.07402535594213923,0.07402535594213923,normal
Rasa4,1903.1585283161337,-0.07250778353812058,0.11747912843240778,-0.6171971524272784,0.5371046937323358,0.6764005372003014,0.6764005372003014,0.2699410523291252,0.16979605615555857,1903.1585283161337,10.894937878063649,-0.07250778353812058,0.07250778353812058,normal
Dctn6,1883.729477513611,-0.36153472641302187,0.10352011929015752,-3.4924102569827293,0.0004786824171185358,0.0017659809912860423,0.0017659809912860423,3.3199525246564243,2.753013975403982,1883.729477513611,10.880141747435855,-0.36153472641302187,0.36153472641302187,sig
Arhgef10,1940.0340562864635,0.04549145746905305,0.09737951501903032,0.4671563363214832,0.6403880304713778,0.7582806387331525,0.7582806387331525,0.1935567940994152,0.12017003276287841,1940.0340562864635,10.922609715647493,0.04549145746905305,0.04549145746905305,normal
Arhgap11a,1471.853604140606,-1.732725253729221,0.11322312526376198,-15.303633861834358,7.230429170055968e-53,4.621187339122727e-51,4.621187339122727e-51,52.140835923914956,50.33524642518437,1471.853604140606,10.524398323945245,-1.732725253729221,1.732725253729221,sig
Ppp2r5b,1881.5882703500145,-0.18143135905526894,0.0977116932882152,-1.856802936779635,0.0633391957554225,0.13047067456881298,0.13047067456881298,1.198327455349954,0.8844870921888056,1881.5882703500145,10.878501795886336,-0.18143135905526894,0.18143135905526894,normal
Snx33,2122.669128410982,0.2870382149416534,0.09964692819775067,2.8805525682841138,0.00396978745908929,0.011896119943193813,0.011896119943193813,2.4012327445758403,1.9245946656693058,2122.669128410982,11.052343293749317,0.2870382149416534,0.2870382149416534,sig
Slc26a2,1894.6948098094983,0.18886785412722165,0.1194945507190037,1.5805562093902685,0.11397954514568111,0.21041776972321766,0.21041776972321766,0.943173080483042,0.6769175869191181,1894.6948098094983,10.888511006380124,0.18886785412722165,0.18886785412722165,normal
Fam189b,2066.5436775391067,0.36669183132740973,0.09948240285595748,3.685996928103456,0.00022780909811562,0.0008932282047840871,0.0008932282047840871,3.6424289352942023,3.04903757199928,2066.5436775391067,11.01370209178704,0.36669183132740973,0.36669183132740973,sig
Pcnp,1948.7685189114404,0.20422473331061003,0.09912340810407012,2.060307824527114,0.03936912238452267,0.0875049771763205,0.0875049771763205,1.4048442663834364,1.0579672441349801,1948.7685189114404,10.929087138666821,0.20422473331061003,0.20422473331061003,normal
Fer,1969.9203393037478,0.08775328923864739,0.098305356231946,0.8926603046084123,0.37203911414961255,0.5240753928064198,0.5240753928064198,0.4294113983806114,0.2806062314809095,1969.9203393037478,10.944653751345896,0.08775328923864739,0.08775328923864739,normal
Hacd4,2102.6603843665926,0.4264368751077715,0.09610496045692173,4.437199423217269,9.11368527220567e-06,4.5851988441681916e-05,4.5851988441681916e-05,5.040305973219496,4.338641825740421,2102.6603843665926,11.038686098922629,0.4264368751077715,0.4264368751077715,sig
Mogs,1791.6654062983762,-0.23249269900986358,0.09972492174375186,-2.331339999516521,0.019735438630595143,0.04871083877502602,0.04871083877502602,1.7047532167359032,1.3123743920412658,1791.6654062983762,10.807890524837257,-0.23249269900986358,0.23249269900986358,sig
Tm4sf1,1614.8707966949924,-0.4698602606143218,0.10673943976911648,-4.401936731452371,1.0728884623998289e-05,5.326560158736639e-05,5.326560158736639e-05,4.969445424988489,4.273553163646961,1614.8707966949924,10.658096131007108,-0.4698602606143218,0.4698602606143218,sig
Utp3,1895.299444157929,-0.3312154477566105,0.09837146813874878,-3.3669869325264634,0.0007599428924180634,0.0026971634263389123,0.0026971634263389123,3.1192190425081145,2.5690927380087762,1895.299444157929,10.888971082490478,-0.3312154477566105,0.3312154477566105,sig
Dyrk2,1878.8483491367883,-0.17803596810210126,0.12098052730262408,-1.471608465193387,0.14112663829991573,0.24950992142025336,0.24950992142025336,0.8503910034337906,0.6029121805720525,1878.8483491367883,10.876400566366597,-0.17803596810210126,0.17803596810210126,normal
Slain2,1887.8823792279761,-0.047844529347599245,0.10595348933050455,-0.45156162057443977,0.6515848239371735,0.766933076362214,0.766933076362214,0.18602903939897336,0.11524253153298718,1887.8823792279761,10.883317152514508,-0.047844529347599245,0.047844529347599245,normal
Zbtb41,1794.8608283727553,-0.20609797253118656,0.125614986436443,-1.6407116569284927,0.10085728400828511,0.19107935353415,0.19107935353415,0.9962927311609869,0.7187862367053381,1794.8608283727553,10.810459836302314,-0.20609797253118656,0.20609797253118656,normal
Dcakd,1942.0927262453415,-0.017638712999402194,0.10200424746073458,-0.17292135806591805,0.8627132432385757,0.9158398859747747,0.9158398859747747,0.06413353519349635,0.03818044632749434,1942.0927262453415,10.924139034016797,-0.017638712999402194,0.017638712999402194,normal
Ank3,2230.2422595696066,0.7338886184939643,0.10005724475288899,7.334687461227283,2.2223949512911673e-13,2.5595531597135453e-12,2.5595531597135453e-12,12.653178758210526,11.591835846097911,2230.2422595696066,11.123631448941119,0.7338886184939643,0.7338886184939643,sig
Cd63-ps,1827.8547629040922,-0.5148984525177291,0.10079765712754025,-5.108238298299167,3.251763869430075e-07,2.000038865297996e-06,2.000038865297996e-06,6.487880998725829,5.69896156492579,1827.8547629040922,10.836724793779474,-0.5148984525177291,0.5148984525177291,sig
Stim1,2178.1823857159297,0.4988961154746334,0.10068605785833315,4.954967212805054,7.234248684069746e-07,4.261486383293544e-06,4.261486383293544e-06,6.140606566038476,5.370438894918185,2178.1823857159297,11.08957123189904,0.4988961154746334,0.4988961154746334,sig
Zfp740,2102.8302993085376,0.34192825614787575,0.09419752642481653,3.6299069532445176,0.00028352340475444707,0.0010889723170734939,0.0010889723170734939,3.5474110844389584,2.9629831603682257,2102.8302993085376,11.038802622267625,0.34192825614787575,0.34192825614787575,sig
Mfn1,1789.6642432175634,-0.25259862885118145,0.10171026766267913,-2.483511592840575,0.013009409985803912,0.03391778085437881,0.03391778085437881,1.88574239949684,1.469572570160173,1789.6642432175634,10.80627913619305,-0.25259862885118145,0.25259862885118145,sig
Rad50,1809.5612241620688,-0.45680884877167444,0.103081627605753,-4.431525378303009,9.356879774200429e-06,4.6987809300876066e-05,4.6987809300876066e-05,5.028868950702394,4.328014802491824,1809.5612241620688,10.822221247061142,-0.45680884877167444,0.45680884877167444,sig
Ckap2,1571.980263765992,-1.2503920190965914,0.12297029515825707,-10.168244432424878,2.748170678449931e-24,6.232527331070881e-23,6.232527331070881e-23,23.560956298393005,22.20533580833847,1571.980263765992,10.619284853988123,-1.2503920190965914,1.2503920190965914,sig
Ubap1,1910.8449693506302,-0.17053311474429256,0.09788283895879062,-1.7422166802506436,0.08147053631749406,0.16049933872488778,0.16049933872488778,1.0889994247356127,0.7945267525969526,1910.8449693506302,10.900749825231214,-0.17053311474429256,0.17053311474429256,normal
Ttc17,1935.5248743560614,0.07567077311173073,0.09829487743819876,0.7698343503129901,0.4413981606084332,0.5904051829794329,0.5904051829794329,0.35516948095975565,0.22884983863507014,1935.5248743560614,10.919254317337233,0.07567077311173073,0.07567077311173073,normal
Inpp5b,1863.2749604602718,-0.016362871543511095,0.10061640083115615,-0.16262628565863274,0.8708126895403251,0.9208728746472893,0.9208728746472893,0.06007525101680963,0.03580031947724627,1863.2749604602718,10.864398942314002,-0.016362871543511095,0.016362871543511095,normal
Tbcel,2049.1841072903408,0.504316606101403,0.09827024872565424,5.13193578566518,2.8677734570399977e-07,1.7794281197366371e-06,1.7794281197366371e-06,6.542455159225789,5.749719550695954,2049.1841072903408,11.001537754757901,0.504316606101403,0.504316606101403,sig
Rpe,1916.4144825775572,-0.0033613125831921022,0.09868717372008308,-0.034060278114014596,0.9728290835659404,0.9829675919727916,0.9829675919727916,0.01196345426850794,0.007460800437854912,1916.4144825775572,10.90494651907216,-0.0033613125831921022,0.0033613125831921022,normal
Smg6,2271.721101612286,0.7206994267876917,0.09383310514243301,7.680652001164337,1.582809154491749e-14,2.0264468747530942e-13,2.0264468747530942e-13,13.800571446570178,12.693264777219108,2271.721101612286,11.150204938457922,0.7206994267876917,0.7206994267876917,sig
Dhx38,1842.8156083453164,-0.19696235230819598,0.10474029465635243,-1.880483083940325,0.06004226968809039,0.1247922237604655,0.1247922237604655,1.2215428991339246,0.9038124762172125,1842.8156083453164,10.848478670241093,-0.19696235230819598,0.19696235230819598,normal
Gmppa,1938.4679932504864,0.1087860006428154,0.0992074381156044,1.0965508505123305,0.27283778284098714,0.4166386767908926,0.4166386767908926,0.5640954883295611,0.3802404167281779,1938.4679932504864,10.921445252147903,0.1087860006428154,0.1087860006428154,normal
Afg3l1,1817.1200193774694,-0.3731776487428314,0.10032048883185148,-3.7198547683347067,0.00019933736837405091,0.0007900208937765695,0.0007900208937765695,3.700411279536361,3.1023614227198397,1817.1200193774694,10.828231723823066,-0.3731776487428314,0.3731776487428314,sig
Ptprn,1374.7436596364519,-2.8517497778152063,0.12651061442952993,-22.541585073114263,1.6239963473434132e-112,3.0183932110968955e-110,3.0183932110968955e-110,111.78941495189926,109.52022418461148,1374.7436596364519,10.425995964423581,-2.8517497778152063,2.8517497778152063,sig
Dhdds,1885.7852922994189,0.02512113149088025,0.10126397986287482,0.24807568816569994,0.8040758457947186,0.8766118140844525,0.8766118140844525,0.09470298376828927,0.05719268066230997,1885.7852922994189,10.88171454471824,0.02512113149088025,0.02512113149088025,normal
St6galnac6,2246.8431388788485,0.7593486552993173,0.1054309330894312,7.202332684044483,5.919105423106191e-13,6.546643959755615e-12,6.546643959755615e-12,12.227743924892895,11.183981277608336,2246.8431388788485,11.134325648220283,0.7593486552993173,0.7593486552993173,sig
Msi2,1990.685253345775,0.11706947482180644,0.11912356348955327,0.9827566552949284,0.32572721937434845,0.4759632330818014,0.4759632330818014,0.4871459481279524,0.322426594099685,1990.685253345775,10.95977396052452,0.11706947482180644,0.11706947482180644,normal
Kat2a,1817.262248126269,-0.024898765093418186,0.09984599080755839,-0.24937170628520958,0.8030732690587727,0.8760503785117962,0.8760503785117962,0.09524482969479711,0.05747091839747518,1817.262248126269,10.828344579235713,-0.024898765093418186,0.024898765093418186,normal
Hmgb1,1888.0588739214568,-0.051050950788987214,0.10884596823845862,-0.4690201356576233,0.6390552433971481,0.7572010907695381,0.7572010907695381,0.19446159745111763,0.12078876909433406,1888.0588739214568,10.883451949750437,-0.051050950788987214,0.051050950788987214,normal
Susd2,3343.0085766158345,3.200478496593454,0.09645474581010757,33.18114074857759,2.0143115689200704e-241,1.714285161549344e-238,1.714285161549344e-238,240.6958733529496,237.76591693399604,3343.0085766158345,11.707362832267863,3.200478496593454,3.200478496593454,sig
Hnrnpll,1839.9546262969136,-0.19464873539320696,0.10577771809078058,-1.840167654459661,0.06574362715556387,0.13451530445469664,0.13451530445469664,1.1821463390406544,0.871228301073478,1839.9546262969136,10.8462383539229,-0.19464873539320696,0.19464873539320696,normal
Derl2,1944.6190293461736,-0.14147172969276495,0.10082698462836993,-1.4031137617990284,0.1605829180521794,0.27645692913044706,0.27645692913044706,0.7943006545133766,0.5583725204099806,1944.6190293461736,10.926013529066656,-0.14147172969276495,0.14147172969276495,normal
Slc25a17,1950.9717049335359,-0.05361934503242165,0.10544573388604334,-0.5085017957233701,0.6111014800835395,0.7355598431554885,0.7355598431554885,0.2138866644206815,0.1333819884769543,1950.9717049335359,10.930716424935872,-0.05361934503242165,0.05361934503242165,normal
Bap1,1853.4596351503749,-0.07411924586546922,0.10641154135924909,-0.6965338996006087,0.48609453515618295,0.6315242174243512,0.6315242174243512,0.3132792613876162,0.19960999064768634,1853.4596351503749,10.85678315061455,-0.07411924586546922,0.07411924586546922,normal
Trip6,1848.7165599044854,-0.21124385663130468,0.09993176106372563,-2.113881056259944,0.034525427609301614,0.0783985626235651,0.0783985626235651,1.4618609338294162,1.1056918996928138,1848.7165599044854,10.853088501917892,-0.21124385663130468,0.21124385663130468,normal
Nr1h2,2082.4462005945925,0.3635353679335577,0.11501233426689476,3.160838098372532,0.0015731591314745831,0.005211633508695761,0.005211633508695761,2.803227344493169,2.2830261322432888,2082.4462005945925,11.024756131456813,0.3635353679335577,0.3635353679335577,sig
Irf9,2435.1367613791513,0.6763885119910176,0.1149439782161475,5.884505847875705,3.9924502342486885e-09,3.09927605798374e-08,3.09927605798374e-08,8.398760488621136,7.50873973866248,2435.1367613791513,11.250379411102214,0.6763885119910176,0.6763885119910176,sig
Zranb2,1847.4150160219522,-0.31853775490346353,0.10265852025487354,-3.1028866782086846,0.0019164300790817097,0.006213890992330308,0.006213890992330308,2.7175070213472408,2.2066363696592024,1847.4150160219522,10.85207299938976,-0.31853775490346353,0.31853775490346353,sig
Strn,1819.4587987206403,-0.2252519394571353,0.10724968751768992,-2.1002573030339313,0.035706213014451156,0.0806044205561462,0.0806044205561462,1.4472562084501797,1.0936411397024004,1819.4587987206403,10.8300863742201,-0.2252519394571353,0.2252519394571353,normal
Rbm22,1924.5214524011164,-0.09930557444355652,0.09693172874091913,-1.0244898727534535,0.305603951799271,0.45456865979157507,0.45456865979157507,0.514841034148964,0.34240050998537813,1924.5214524011164,10.91103348107681,-0.09930557444355652,0.09930557444355652,normal
Dnttip2,1859.718215497247,-0.3781765889745587,0.10297353473331926,-3.67256101243839,0.0002401317939256413,0.0009365487476549975,0.0009365487476549975,3.6195503346854747,3.0284696125369157,1859.718215497247,10.861643876928975,-0.3781765889745587,0.3781765889745587,sig
Chsy3,1594.9690769019612,-0.9171254049737878,0.11000720197046875,-8.336957840451106,7.622622435159062e-17,1.1476518135616578e-15,1.1476518135616578e-15,16.117895591234547,14.940189852691685,1594.9690769019612,10.640216983194534,-0.9171254049737878,0.9171254049737878,sig
Eva1b,1979.5833258557834,0.09881338867482217,0.10861475730584531,0.9097602492134311,0.36294896240718055,0.5137778799023119,0.5137778799023119,0.4401544408131839,0.2892245977013645,1979.5833258557834,10.951709683339661,0.09881338867482217,0.09881338867482217,normal
Uhrf1bp1,1698.3944972210445,-0.5411228269901485,0.10231591845787794,-5.28874524263711,1.2315828172119991e-07,8.046341072451728e-07,8.046341072451728e-07,6.909536378913098,6.094401562276285,1698.3944972210445,10.730805083104988,-0.5411228269901485,0.5411228269901485,sig
Gm44250,2021.030004158508,0.08469065639375295,0.09690431862266632,0.8739616314060068,0.38213914907919366,0.5335166672949889,0.5335166672949889,0.4177784677862825,0.27285200847723656,2021.030004158508,10.981588689682207,0.08469065639375295,0.08469065639375295,normal
Aaas,1680.6560813406395,-0.42267711396139285,0.10461492559651428,-4.040313669883031,5.337976047224625e-05,0.00023564038406667263,0.00023564038406667263,4.272623379327363,3.627750278085507,1680.6560813406395,10.715666972135539,-0.42267711396139285,0.42267711396139285,sig
Angpt4,1882.9207248719224,-0.5344410859423265,0.10322270024781316,-5.177553819646846,2.2481410133798683e-07,1.4170846979530931e-06,1.4170846979530931e-06,6.648176451371639,5.84860419156315,1882.9207248719224,10.87952254247879,-0.5344410859423265,0.5344410859423265,sig
Aip,1962.5219008924903,0.11051276791507743,0.10241477124917811,1.079070592719449,0.2805562594668185,0.425691537541377,0.425691537541377,0.5519800373452215,0.37090498321636434,1962.5219008924903,10.939227974407052,0.11051276791507743,0.11051276791507743,normal
Cpne2,1825.1257785234798,-0.33147037244128863,0.10092878950719104,-3.2842004155580584,0.0010227216613376195,0.003523181132235649,0.003523181132235649,2.990242545557486,2.4530650284882825,1825.1257785234798,10.834570422274854,-0.33147037244128863,0.33147037244128863,sig
Ubl5,1998.5020005328367,0.11680454366242396,0.10517806956114872,1.1105408584677987,0.2667660317009015,0.40968816911421574,0.40968816911421574,0.5738694715472691,0.38754657732730613,1998.5020005328367,10.96542500924967,0.11680454366242396,0.11680454366242396,normal
Tial1,1747.254722801021,-0.48188054082705895,0.10292997435903874,-4.6816347116358035,2.8459628024095945e-06,1.5489471058553733e-05,1.5489471058553733e-05,5.545770780574231,4.809963412471494,1747.254722801021,10.771699687205897,-0.48188054082705895,0.48188054082705895,sig
Nde1,1710.2536262445192,-0.8161312419397614,0.10799754091298401,-7.5569428251828095,4.126532441022643e-14,5.074222781090201e-13,5.074222781090201e-13,13.38441473630485,12.294630469224225,1710.2536262445192,10.740837883301985,-0.8161312419397614,0.8161312419397614,sig
Rhot1,1782.2045229893934,-0.4292644266043622,0.10206131010443693,-4.205946662502235,2.5999155039290667e-05,0.00012111965917180354,0.00012111965917180354,4.5850407661728925,3.9167853599379034,1782.2045229893934,10.800256465684914,-0.4292644266043622,0.4292644266043622,sig
Prdx3,1934.094451138373,0.10785078219960788,0.09811331701216229,1.0992471306034686,0.27166028620280214,0.4151149903514752,0.4151149903514752,0.5659738461003824,0.3818315833900192,1934.094451138373,10.918188270082616,0.10785078219960788,0.10785078219960788,normal
Wdtc1,2102.592359150931,0.49027491299705966,0.09434842948923244,5.196428977686507,2.0315316432345568e-07,1.2887354519852014e-06,1.2887354519852014e-06,6.692176408693154,5.889836224256021,2102.592359150931,11.038639446321854,0.49027491299705966,0.49027491299705966,sig
Jund,2091.4216403620094,0.2544677302617159,0.11245361199159228,2.2628684464198576,0.023643800011804574,0.05681679985003417,0.05681679985003417,1.6262827227344612,1.2455232311306903,2091.4216403620094,11.030957880590437,0.2544677302617159,0.2544677302617159,normal
Cav2,1632.244247745682,-0.8989115919562657,0.11503894395964137,-7.813976389348872,5.541147924981307e-15,7.302392986711307e-14,7.302392986711307e-14,14.256400255877706,13.136534798698309,1632.244247745682,10.673524843266357,-0.8989115919562657,0.8989115919562657,sig
Rptor,1927.8451669762644,0.010434427854083425,0.09893335507351096,0.10546926106296788,0.9160034600411527,0.9485607396007327,0.9485607396007327,0.03810288585841409,0.022934854518230297,1927.8451669762644,10.91352162410884,0.010434427854083425,0.010434427854083425,normal
Dnajb1,1845.6735635847942,-0.1793146354639214,0.10840238834977554,-1.6541576084591192,0.09809549355612876,0.1868400226750372,0.1868400226750372,1.008350943370919,0.7285300886779664,1845.6735635847942,10.850713148372975,-0.1793146354639214,0.1793146354639214,normal
Brwd1,1874.3961544767865,0.023980842371813835,0.09820504948303756,0.24419154104653162,0.807082478069154,0.8789415187485332,0.8789415187485332,0.09308208121350972,0.0560400201818954,1874.3961544767865,10.872979664126854,0.023980842371813835,0.023980842371813835,normal
Klf7,1769.654008373604,-0.34952327455369353,0.1148576953566598,-3.0430984486354413,0.0023415571457697302,0.007416842124798538,0.007416842124798538,2.6304952387831984,2.1297809652997266,1769.654008373604,10.790066616927405,-0.34952327455369353,0.34952327455369353,sig
Pphln1,1891.0453913749343,0.010931458053967419,0.09759452044842595,0.11200893250706807,0.910816324026873,0.9453080846928457,0.9453080846928457,0.04056919438181456,0.024426627811959083,1891.0453913749343,10.885730984928182,0.010931458053967419,0.010931458053967419,normal
Pxk,1936.0277511114102,0.31581631106072416,0.09856877248486483,3.204019925369544,0.00135523097117676,0.0045483779169630985,0.0045483779169630985,2.8679866819414452,2.342143457697369,1936.0277511114102,10.919628907732843,0.31581631106072416,0.31581631106072416,sig
Hadh,2028.7919050024718,0.4430871263032955,0.10172890255791314,4.355567740948064,1.3272246234576375e-05,6.43707923254649e-05,6.43707923254649e-05,4.877055569620391,4.191311145205977,2028.7919050024718,10.987116114038228,0.4430871263032955,0.4430871263032955,sig
